S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
165,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,4421711,-,1593,Strata,21 to 25,2776,Oct-21
166,V ON SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,3335920,-,1356,Strata,41 to 45,2460,Oct-21
167,VARSITY PARK CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2004,Resale,1,1650000,-,1453,Strata,01 to 05,1135,Oct-21
168,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,1450000,-,732,Strata,16 to 20,1981,Oct-21
169,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1550000,-,1163,Strata,16 to 20,1333,Oct-21
170,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2268000,-,1518,Strata,06 to 10,1494,Oct-21
171,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,870000,-,603,Strata,01 to 05,1443,Oct-21
172,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1565289,-,721,Strata,01 to 05,2170,Oct-21
173,NEWEST,WEST COAST DRIVE,Apartment,5,OCR,956 yrs lease commencing from 1928,Resale,1,1214400,-,893,Strata,06 to 10,1359,Oct-21
174,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,1025000,-,581,Strata,26 to 30,1763,Oct-21
175,WEST BAY CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1991,Resale,1,1180000,-,1249,Strata,01 to 05,945,Oct-21
176,THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2005,Resale,1,2500000,-,1744,Strata,01 to 05,1434,Oct-21
177,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1088888,-,936,Strata,01 to 05,1163,Oct-21
178,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2508000,-,1475,Strata,11 to 15,1701,Oct-21
179,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1624828,-,732,Strata,11 to 15,2220,Oct-21
180,VIVA VISTA,SOUTH BUONA VISTA ROAD,Apartment,5,RCR,Freehold,Resale,1,657000,-,388,Strata,01 to 05,1695,Oct-21
181,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,720000,-,463,Strata,31 to 35,1556,Oct-21
182,THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2006,Resale,1,2188888,-,1399,Strata,31 to 35,1564,Oct-21
183,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2580000,-,2142,Strata,06 to 10,1204,Oct-21
184,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,1750000,-,1001,Strata,06 to 10,1748,Oct-21
185,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,Resale,1,1610000,-,861,Strata,06 to 10,1870,Oct-21
186,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1120000,-,657,Strata,06 to 10,1706,Oct-21
187,ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,2300000,-,1615,Strata,11 to 15,1425,Oct-21
188,NEWEST,WEST COAST DRIVE,Apartment,5,OCR,956 yrs lease commencing from 1928,Resale,1,2388888,-,2433,Strata,01 to 05,982,Oct-21
189,PEOPLE'S PARK COMPLEX,PARK ROAD,Apartment,1,RCR,99 yrs lease commencing from 1968,Resale,1,500000,-,409,Strata,16 to 20,1222,Oct-21
190,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,881888,-,441,Strata,26 to 30,1998,Oct-21
191,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2238000,-,1604,Strata,11 to 15,1395,Oct-21
192,THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2005,Resale,1,2933800,-,1733,Strata,06 to 10,1693,Oct-21
193,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,Resale,1,1600000,-,786,Strata,21 to 25,2036,Oct-21
194,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1438000,-,936,Strata,06 to 10,1536,Oct-21
195,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1810000,-,1206,Strata,21 to 25,1501,Oct-21
196,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1700000,-,1130,Strata,36 to 40,1504,Oct-21
197,MERAPRIME,JALAN BUKIT HO SWEE,Condominium,3,RCR,99 yrs lease commencing from 2003,Resale,1,1738000,-,1098,Strata,11 to 15,1583,Oct-21
198,SEAHILL,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2011,Resale,1,782000,-,517,Strata,16 to 20,1514,Oct-21
199,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1315000,-,915,Strata,26 to 30,1437,Oct-21
200,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,940000,-,474,Strata,41 to 45,1985,Oct-21
201,SEAHILL,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2011,Resale,1,1390000,-,936,Strata,06 to 10,1484,Oct-21
202,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2280000,-,1604,Strata,11 to 15,1422,Oct-21
203,PASIR VIEW PARK,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,2060000,-,1507,Strata,01 to 05,1367,Oct-21
204,SKYLINE RESIDENCES,TELOK BLANGAH ROAD,Condominium,4,RCR,Freehold,Resale,1,3218000,-,1615,Strata,16 to 20,1993,Oct-21
205,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,2500000,-,1572,Strata,16 to 20,1591,Oct-21
206,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1693009,-,764,Strata,16 to 20,2215,Oct-21
207,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1840000,-,861,Strata,61 to 65,2137,Oct-21
208,WALLICH RESIDENCE,WALLICH STREET,Apartment,2,CCR,99 yrs lease commencing from 2011,Resale,1,17000000,-,3509,Strata,56 to 60,4845,Oct-21
209,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1582574,-,732,Strata,06 to 10,2162,Oct-21
210,LUMIERE,MISTRI ROAD,Apartment,2,CCR,99 yrs lease commencing from 2006,Resale,1,1332160,-,678,Strata,41 to 45,1964,Oct-21
211,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,680000,-,463,Strata,06 to 10,1469,Oct-21
212,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1510000,-,1195,Strata,01 to 05,1264,Oct-21
213,PASIR PANJANG COURT,PASIR PANJANG CLOSE,Apartment,5,RCR,Freehold,Resale,1,1868000,-,1346,Strata,01 to 05,1388,Oct-21
214,CENTRAL GREEN CONDOMINIUM,JALAN MEMBINA,Condominium,3,RCR,99 yrs lease commencing from 1992,Resale,1,1820000,-,1292,Strata,06 to 10,1409,Oct-21
215,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,3915000,-,1518,Strata,21 to 25,2580,Oct-21
216,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,4130000,-,3541,Strata,01 to 05,1166,Oct-21
217,SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,Freehold,Resale,1,1108000,-,538,Strata,11 to 15,2059,Oct-21
218,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,1440000,-,980,Strata,06 to 10,1470,Oct-21
219,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,1000000,-,710,Strata,26 to 30,1408,Oct-21
220,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,1700000,-,1109,Strata,11 to 15,1533,Oct-21
221,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1660000,-,1195,Strata,11 to 15,1389,Oct-21
222,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1612000,-,1044,Strata,01 to 05,1544,Oct-21
223,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,6400000,-,3617,Strata,06 to 10,1770,Oct-21
224,THE PEAK@BALMEG,BALMEG HILL,Condominium,5,RCR,Freehold,Resale,1,2500000,-,1507,Strata,01 to 05,1659,Oct-21
225,THE COAST AT SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2006,Resale,1,3780000,-,2336,Strata,01 to 05,1618,Oct-21
226,WATERFRONT @ FABER,FABER WALK,Apartment,5,OCR,99 yrs lease commencing from 2013,Resale,1,1438000,-,1033,Strata,01 to 05,1392,Oct-21
227,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,710000,-,463,Strata,26 to 30,1534,Oct-21
228,BIJOU,JALAN MAT JAMBOL,Apartment,5,RCR,Freehold,Resale,1,1257340,-,614,Strata,01 to 05,2049,Oct-21
229,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,2158000,-,1475,Strata,11 to 15,1463,Oct-21
230,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1520750,-,915,Strata,16 to 20,1662,Oct-21
231,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,1750000,-,1001,Strata,16 to 20,1748,Oct-21
232,THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2005,Resale,1,1900000,-,1216,Strata,06 to 10,1562,Oct-21
233,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,1050000,-,538,Strata,16 to 20,1951,Oct-21
234,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1468000,-,1044,Strata,11 to 15,1406,Oct-21
235,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,2610000,-,1862,Strata,21 to 25,1402,Oct-21
236,CLEMENTIWOODS CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2006,Resale,1,1788000,-,1561,Strata,01 to 05,1146,Oct-21
237,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,3050000,-,1507,Strata,11 to 15,2024,Oct-21
238,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1800000,-,1238,Strata,06 to 10,1454,Oct-21
239,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,1300000,-,1152,Strata,11 to 15,1129,Oct-21
240,VARSITY PARK CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2004,Resale,1,2260000,-,2153,Strata,01 to 05,1050,Oct-21
241,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,4500000,-,4446,Strata,31 to 35,1012,Oct-21
242,SKYSUITES@ANSON,ENGGOR STREET,Apartment,2,CCR,99 yrs lease commencing from 2008,Resale,1,878000,-,366,Strata,36 to 40,2399,Oct-21
243,THE CLEMENT CANOPY,CLEMENTI AVENUE 1,Apartment,5,OCR,99 yrs lease commencing from 2016,Resale,1,1640000,-,990,Strata,21 to 25,1656,Oct-21
244,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,1428000,-,980,Strata,06 to 10,1458,Oct-21
245,SEASCAPE,COVE WAY,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,9932400,-,4069,Strata,01 to 05,2441,Oct-21
246,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,1600000,-,1012,Strata,21 to 25,1581,Oct-21
247,RIVER PLACE,HAVELOCK ROAD,Condominium,3,RCR,99 yrs lease commencing from 1995,Resale,1,3330000,-,2067,Strata,01 to 05,1611,Oct-21
248,THE CLEMENT CANOPY,CLEMENTI AVENUE 1,Apartment,5,OCR,99 yrs lease commencing from 2016,Resale,1,1768000,-,1163,Strata,36 to 40,1521,Oct-21
249,WALLICH RESIDENCE,WALLICH STREET,Apartment,2,CCR,99 yrs lease commencing from 2011,Resale,1,4220000,-,1313,Strata,46 to 50,3214,Oct-21
250,THE ARRIS,YAN KIT ROAD,Apartment,2,RCR,Freehold,Resale,1,2040000,-,990,Strata,06 to 10,2060,Oct-21
251,ALESSANDREA,ALEXANDRA ROAD,Apartment,3,RCR,Freehold,Resale,1,1600000,-,1001,Strata,01 to 05,1598,Oct-21
252,ALTEZ,ENGGOR STREET,Apartment,2,CCR,99 yrs lease commencing from 2008,Resale,1,1800000,-,829,Strata,26 to 30,2172,Oct-21
253,HIGHLINE RESIDENCES,KIM TIAN ROAD,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1960000,-,915,Strata,06 to 10,2142,Oct-21
254,SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,Freehold,Resale,1,2048000,-,1076,Strata,31 to 35,1903,Oct-21
255,SPOTTISWOODE PARK,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,93 yrs lease commencing from 1979,Resale,1,868000,-,850,Strata,16 to 20,1021,Oct-21
256,RIVER PLACE,HAVELOCK ROAD,Condominium,3,RCR,99 yrs lease commencing from 1995,Resale,1,1650000,-,1055,Strata,01 to 05,1564,Oct-21
257,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1250000,-,840,Strata,01 to 05,1489,Oct-21
258,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,910000,-,463,Strata,31 to 35,1966,Oct-21
259,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1750000,-,1152,Strata,11 to 15,1519,Oct-21
260,FABER CREST,FABER HEIGHTS,Condominium,5,OCR,99 yrs lease commencing from 1996,Resale,1,1508888,-,1561,Strata,01 to 05,967,Oct-21
261,HARBOUR VIEW TOWERS,TELOK BLANGAH DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1990,Resale,1,1650000,-,1206,Strata,26 to 30,1369,Oct-21
262,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1720000,-,1098,Strata,01 to 05,1567,Oct-21
263,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1880000,-,1356,Strata,16 to 20,1386,Oct-21
264,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,1630000,-,1001,Strata,21 to 25,1628,Oct-21
265,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,705000,-,463,Strata,16 to 20,1523,Oct-21
266,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,1600000,-,1152,Strata,16 to 20,1389,Oct-21
267,THE STELLAR,WEST COAST ROAD,Condominium,5,OCR,Freehold,Resale,1,1918000,-,1679,Strata,01 to 05,1142,Oct-21
268,MONTEREY PARK CONDOMINIUM,WEST COAST RISE,Condominium,5,OCR,999 yrs lease commencing from 1885,Resale,1,2000000,-,1389,Strata,11 to 15,1440,Oct-21
269,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,920000,-,484,Strata,31 to 35,1899,Oct-21
270,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,3300000,-,3627,Strata,01 to 05,910,Oct-21
271,ALEXIS,ALEXANDRA ROAD,Apartment,3,RCR,Freehold,Resale,1,718000,-,388,Strata,01 to 05,1853,Oct-21
272,LUMIERE,MISTRI ROAD,Apartment,2,CCR,99 yrs lease commencing from 2006,Resale,1,1550000,-,969,Strata,16 to 20,1600,Oct-21
273,SPOTTISWOODE PARK,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,99 yrs lease commencing from 1973,Resale,1,865000,-,850,Strata,16 to 20,1017,Oct-21
274,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1088000,-,936,Strata,06 to 10,1162,Oct-21
275,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2680000,-,2110,Strata,11 to 15,1270,Oct-21
276,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1190000,-,710,Strata,31 to 35,1675,Oct-21
277,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2980000,-,1604,Strata,01 to 05,1858,Oct-21
278,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,3190000,-,1647,Strata,26 to 30,1937,Oct-21
279,THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2005,Resale,1,2307000,-,1711,Strata,01 to 05,1348,Oct-21
280,SEVEN PALMS SENTOSA COVE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,19700000,-,6060,Strata,01 to 05,3251,Oct-21
281,TURQUOISE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,3228150,-,2088,Strata,01 to 05,1546,Oct-21
282,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2140000,-,1216,Strata,01 to 05,1759,Oct-21
283,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,2471812,-,1055,Strata,26 to 30,2343,Oct-21
284,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,2580000,-,1302,Strata,31 to 35,1981,Oct-21
285,PARC IMPERIAL,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,710000,-,398,Strata,01 to 05,1783,Oct-21
286,VARSITY PARK CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2004,Resale,1,2175000,-,1991,Strata,01 to 05,1092,Oct-21
287,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,1400000,-,732,Strata,11 to 15,1913,Oct-21
288,THE FORESTA @ MOUNT FABER,WISHART ROAD,Condominium,4,RCR,Freehold,Resale,1,1400000,-,872,Strata,01 to 05,1606,Oct-21
289,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,2198000,-,1421,Strata,06 to 10,1547,Oct-21
290,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2200000,-,1744,Strata,11 to 15,1262,Oct-21
291,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,Resale,1,1580000,-,807,Strata,11 to 15,1957,Oct-21
292,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1680000,-,1066,Strata,01 to 05,1577,Oct-21
293,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1600000,-,926,Strata,36 to 40,1728,Oct-21
294,THE CLEMENT CANOPY,CLEMENTI AVENUE 1,Apartment,5,OCR,99 yrs lease commencing from 2016,Resale,1,1758000,-,1109,Strata,26 to 30,1586,Oct-21
295,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,1580000,-,1152,Strata,16 to 20,1372,Oct-21
296,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,992000,-,667,Strata,16 to 20,1486,Oct-21
297,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1980000,-,1302,Strata,31 to 35,1520,Oct-21
298,SEASUITES,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1186000,-,689,Strata,01 to 05,1722,Oct-21
299,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1430000,-,753,Strata,16 to 20,1898,Oct-21
300,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,2685000,-,2228,Strata,16 to 20,1205,Oct-21
301,THE MAYLEA,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,1550000,-,1152,Strata,01 to 05,1346,Oct-21
302,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,4039999,-,2508,Strata,21 to 25,1611,Oct-21
303,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1050000,-,936,Strata,01 to 05,1121,Oct-21
304,VARSITY PARK CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2004,Resale,1,1310000,-,1033,Strata,01 to 05,1268,Oct-21
305,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1438000,-,936,Strata,01 to 05,1536,Oct-21
306,76 SHENTON,SHENTON WAY,Apartment,2,CCR,99 yrs lease commencing from 2007,Resale,1,1290000,-,624,Strata,21 to 25,2066,Oct-21
307,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1655000,-,1302,Strata,11 to 15,1271,Oct-21
308,SKYLINE RESIDENCES,TELOK BLANGAH ROAD,Condominium,4,RCR,Freehold,Resale,1,2780000,-,1346,Strata,11 to 15,2066,Oct-21
309,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1400000,-,861,Strata,06 to 10,1626,Oct-21
310,RIVER PLACE,HAVELOCK ROAD,Condominium,3,RCR,99 yrs lease commencing from 1995,Resale,1,2380000,-,1582,Strata,01 to 05,1504,Oct-21
311,THE CLEMENT CANOPY,CLEMENTI AVENUE 1,Apartment,5,OCR,99 yrs lease commencing from 2016,Resale,1,1288000,-,710,Strata,36 to 40,1813,Oct-21
312,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2175000,-,1550,Strata,06 to 10,1403,Oct-21
313,TANGLIN VIEW,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 1997,Resale,1,1300000,-,872,Strata,01 to 05,1491,Oct-21
314,THE VISION,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2008,Resale,1,2223000,-,1604,Strata,16 to 20,1386,Sep-21
315,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1210000,-,969,Strata,11 to 15,1249,Sep-21
316,EMERALD GARDEN,CLUB STREET,Condominium,1,RCR,999 yrs lease commencing from 1827,Resale,1,1670000,-,807,Strata,06 to 10,2069,Sep-21
317,MARINA BAY RESIDENCES,MARINA BOULEVARD,Condominium,1,CCR,99 yrs lease commencing from 2005,Resale,1,1500000,-,710,Strata,21 to 25,2111,Sep-21
318,ROBINSON SUITES,ROBINSON ROAD,Apartment,1,CCR,Freehold,Resale,1,1450000,-,603,Strata,36 to 40,2406,Sep-21
319,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2285000,-,1733,Strata,06 to 10,1319,Sep-21
320,SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,Freehold,Resale,1,862000,-,388,Strata,16 to 20,2224,Sep-21
321,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,3976602,-,1539,Strata,21 to 25,2583,Sep-21
322,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2320000,-,1281,Strata,06 to 10,1811,Sep-21
323,VARSITY PARK CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2004,Resale,1,1720000,-,1604,Strata,01 to 05,1072,Sep-21
324,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1411800,-,1109,Strata,06 to 10,1273,Sep-21
325,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1632000,-,1195,Strata,06 to 10,1366,Sep-21
326,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,2060000,-,1076,Strata,26 to 30,1914,Sep-21
327,SKYSUITES@ANSON,ENGGOR STREET,Apartment,2,CCR,99 yrs lease commencing from 2008,Resale,1,2320000,-,1012,Strata,61 to 65,2293,Sep-21
328,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,5980000,-,3617,Strata,06 to 10,1653,Sep-21
