S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
2251,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,1470000,-,958,Strata,11 to 15,1534,Apr-21
2252,FLAMINGO VALLEY,SIGLAP ROAD,Condominium,15,OCR,Freehold,Resale,1,1230000,-,818,Strata,01 to 05,1504,Apr-21
2253,AMBER RESIDENCES,AMBER ROAD,Condominium,15,RCR,Freehold,Resale,1,3900000,-,2217,Strata,11 to 15,1759,Apr-21
2254,EUHABITAT,JALAN EUNOS,Condominium,14,OCR,99 yrs lease commencing from 2010,Resale,1,1610000,-,1302,Strata,01 to 05,1236,Apr-21
2255,THE MAKENA,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2650000,-,1636,Strata,16 to 20,1620,Apr-21
2256,THE ATRIA AT MEYER,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,4880000,-,2949,Strata,21 to 25,1655,Apr-21
2257,VILLA MARINA,JALAN SEMPADAN,Condominium,15,OCR,99 yrs lease commencing from 1995,Resale,1,1280000,-,1152,Strata,01 to 05,1111,Apr-21
2258,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,2700000,-,2056,Strata,01 to 05,1313,Apr-21
2259,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,3300000,-,2164,Strata,11 to 15,1525,Apr-21
2260,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,1610000,-,1227,Strata,01 to 05,1312,Apr-21
2261,SIMSVILLE,GEYLANG EAST AVENUE 2,Condominium,14,RCR,99 yrs lease commencing from 1994,Resale,1,1360000,-,1238,Strata,06 to 10,1099,Apr-21
2262,THE SEAFRONT ON MEYER,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,5000000,-,2293,Strata,21 to 25,2181,Apr-21
2263,STARVILLE,LENGKONG TIGA,Condominium,14,OCR,Freehold,Resale,1,1310000,-,1238,Strata,06 to 10,1058,Apr-21
2264,VACANZA @ EAST,LENGKONG TUJOH,Condominium,14,OCR,Freehold,Resale,1,620000,-,484,Strata,01 to 05,1280,Apr-21
2265,VILLA MARINA,JALAN SEMPADAN,Condominium,15,OCR,99 yrs lease commencing from 1995,Resale,1,1280000,-,1496,Strata,01 to 05,856,Apr-21
2266,THE LINE @ TANJONG RHU,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,2330000,-,1066,Strata,06 to 10,2186,Apr-21
2267,THE WATERSIDE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,4029960,-,2400,Strata,06 to 10,1679,Apr-21
2268,THE WATERSIDE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,3811000,-,2142,Strata,21 to 25,1779,Apr-21
2269,THE VENUE RESIDENCES,TAI THONG CRESCENT,Apartment,13,RCR,99 yrs lease commencing from 2012,Resale,1,1210000,-,840,Strata,11 to 15,1441,Apr-21
2270,THE WATERINA,LORONG 40 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1515000,-,1087,Strata,01 to 05,1394,Apr-21
2271,NEWTON 18,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1720000,-,980,Strata,06 to 10,1756,Apr-21
2272,THE CAPE,AMBER ROAD,Apartment,15,RCR,Freehold,Resale,1,1170000,-,614,Strata,11 to 15,1907,Apr-21
2273,AMBER SKYE,AMBER ROAD,Apartment,15,RCR,Freehold,Resale,1,2220000,-,1216,Strata,06 to 10,1825,Apr-21
2274,JOO CHIAT MANSIONS,JOO CHIAT TERRACE,Apartment,15,RCR,Freehold,Resale,1,1380000,-,1238,Strata,01 to 05,1115,Apr-21
2275,ORCHID APARTMENTS,ENG NEO AVENUE,Apartment,11,CCR,Freehold,Resale,1,1960000,-,1356,Strata,01 to 05,1445,Apr-21
2276,DE ROYALE,JALAN RAMA RAMA,Condominium,12,RCR,Freehold,Resale,1,1765000,-,1259,Strata,01 to 05,1401,Apr-21
2277,PAVILION 11,AKYAB ROAD,Condominium,11,CCR,Freehold,Resale,1,2350000,-,1485,Strata,06 to 10,1582,Apr-21
2278,SKYSUITES17,JALAN RAJAH,Apartment,12,RCR,Freehold,Resale,1,998000,-,678,Strata,11 to 15,1472,Apr-21
2279,TANJONG RIA CONDOMINIUM,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1993,Resale,1,1580000,-,1281,Strata,06 to 10,1233,Apr-21
2280,8@WOODLEIGH,WOODLEIGH CLOSE,Condominium,13,RCR,99 yrs lease commencing from 2008,Resale,1,1528000,-,1098,Strata,01 to 05,1392,Apr-21
2281,THE SEAWIND,LORONG M TELOK KURAU,Condominium,15,OCR,Freehold,Resale,1,1020000,-,678,Strata,01 to 05,1504,Apr-21
2282,THE SEAFRONT ON MEYER,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,3200000,-,1604,Strata,21 to 25,1995,Apr-21
2283,MANDARIN GARDENS,SIGLAP ROAD,Condominium,15,OCR,99 yrs lease commencing from 1982,Resale,1,1275000,-,1001,Strata,11 to 15,1274,Apr-21
2284,SANCTUARY GREEN,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1060000,-,775,Strata,06 to 10,1368,Apr-21
2285,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1940000,-,1356,Strata,21 to 25,1430,Apr-21
2286,THE WATERSIDE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,3581000,-,2142,Strata,11 to 15,1672,Apr-21
2287,AVA TOWERS,AVA ROAD,Apartment,12,RCR,Freehold,Resale,1,1420000,-,1173,Strata,01 to 05,1210,Apr-21
2288,KIM KEAT LODGE,KIM KEAT ROAD,Apartment,12,RCR,Freehold,Resale,1,1460000,-,1259,Strata,01 to 05,1159,Apr-21
2289,OLEANDER TOWERS,LORONG 1 TOA PAYOH,Apartment,12,RCR,99 yrs lease commencing from 1995,Resale,1,1250000,-,1141,Strata,06 to 10,1096,Apr-21
2290,L'VIV,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1250000,-,614,Strata,11 to 15,2037,Apr-21
2291,THE VIEW @ MEYER,MEYER ROAD,Apartment,15,RCR,Freehold,Resale,1,3540000,-,1798,Strata,11 to 15,1969,Apr-21
2292,SUITES 28,LORONG 30 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,560000,-,452,Strata,01 to 05,1239,Apr-21
2293,L'VIV,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,2120000,-,1001,Strata,26 to 30,2118,Apr-21
2294,PAYA LEBAR RESIDENCES,PAYA LEBAR ROAD,Apartment,14,RCR,Freehold,Resale,1,1718000,-,1270,Strata,01 to 05,1353,Apr-21
2295,GRAND DUCHESS AT ST PATRICK'S,ST. PATRICK'S ROAD,Condominium,15,OCR,Freehold,Resale,1,5200000,-,3907,Strata,06 to 10,1331,Apr-21
2296,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,2220000,-,1335,Strata,01 to 05,1663,Apr-21
2297,THE SEA VIEW,AMBER ROAD,Condominium,15,RCR,Freehold,Resale,1,2820000,-,1410,Strata,06 to 10,2000,Apr-21
2298,AMBER RESIDENCES,AMBER ROAD,Condominium,15,RCR,Freehold,Resale,1,1808000,-,1163,Strata,01 to 05,1555,Apr-21
2299,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,1240000,-,990,Strata,01 to 05,1252,Apr-21
2300,MANDARIN GARDENS,SIGLAP ROAD,Condominium,15,OCR,99 yrs lease commencing from 1982,Resale,1,828000,-,732,Strata,06 to 10,1131,Apr-21
2301,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,962000,-,624,Strata,01 to 05,1541,Apr-21
2302,WING FONG MANSIONS/WING FONG COURT,LORONG 14 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,975000,-,1227,Strata,01 to 05,795,Apr-21
2303,ELLIOT AT THE EAST COAST,ELLIOT ROAD,Condominium,15,OCR,Freehold,Resale,1,3088000,-,2314,Strata,01 to 05,1334,Apr-21
2304,PRIME RESIDENCE,LORONG 22 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,535000,-,398,Strata,01 to 05,1343,Apr-21
2305,KEMBANGAN SUITES,JALAN MASJID,Apartment,14,OCR,Freehold,Resale,1,750000,-,517,Strata,01 to 05,1452,Apr-21
2306,GAIA,JALAN DUSUN,Apartment,12,RCR,Freehold,Resale,1,1342000,-,915,Strata,06 to 10,1467,Apr-21
2307,DAISY SUITES,DAISY ROAD,Apartment,13,OCR,Freehold,Resale,1,980000,-,603,Strata,01 to 05,1626,Apr-21
2308,PALM GALLERIA,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1050000,-,861,Strata,01 to 05,1219,Apr-21
2309,LINCOLN SUITES,KHIANG GUAN AVENUE,Condominium,11,CCR,Freehold,Resale,1,1100000,-,474,Strata,21 to 25,2323,Apr-21
2310,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1370000,-,980,Strata,06 to 10,1399,Apr-21
2311,CENTRAL IMPERIAL,LORONG 14 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,890000,-,743,Strata,06 to 10,1198,Apr-21
2312,THE WATERSIDE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,3500000,-,2142,Strata,06 to 10,1634,Apr-21
2313,CONDOMINIUM DEVELOPMENT,SHELFORD ROAD,Condominium,11,CCR,Freehold,Resale,1,1450000,-,850,Strata,01 to 05,1705,Apr-21
2314,PEBBLE BAY,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,4365000,-,2626,Strata,11 to 15,1662,Apr-21
2315,VILLA MARINA,JALAN SEMPADAN,Condominium,15,OCR,99 yrs lease commencing from 1995,Resale,1,1900000,-,2013,Strata,01 to 05,944,Apr-21
2316,THE MAKENA,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2080000,-,1292,Strata,06 to 10,1610,Apr-21
2317,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,720000,-,463,Strata,01 to 05,1556,Apr-21
2318,ASTORIA PARK,LORONG MYDIN,Condominium,14,OCR,99 yrs lease commencing from 1993,Resale,1,1200000,-,1313,Strata,01 to 05,914,Apr-21
2319,THE ARISTO @ AMBER,AMBER ROAD,Apartment,15,RCR,Freehold,Resale,1,1482500,-,807,Strata,06 to 10,1836,Apr-21
2320,ZEDGE,AKYAB ROAD,Apartment,11,CCR,Freehold,Resale,1,805000,-,495,Strata,06 to 10,1626,Apr-21
2321,CUBIK,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1400000,-,1023,Strata,01 to 05,1369,Apr-21
2322,D' IXORAS,MINBU ROAD,Apartment,11,CCR,Freehold,Resale,1,1100000,-,840,Strata,01 to 05,1310,Apr-21
2323,EDENZ SUITES,LORONG 28 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,560000,-,452,Strata,06 to 10,1239,Apr-21
2324,THE MEYERISE,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2520000,-,1281,Strata,11 to 15,1967,Apr-21
2325,VILLA CHANCERY,CHANCERY LANE,Condominium,11,CCR,Freehold,Resale,1,6850000,-,3703,Strata,01 to 05,1850,Apr-21
2326,ST MICHAEL REGENCY,ST. MICHAEL'S ROAD,Apartment,12,RCR,Freehold,Resale,1,1560000,-,1238,Strata,11 to 15,1260,Apr-21
2327,WATER PLACE,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1998,Resale,1,1650000,-,1389,Strata,01 to 05,1188,Apr-21
2328,AMBER RESIDENCES,AMBER ROAD,Condominium,15,RCR,Freehold,Resale,1,3900000,-,2217,Strata,11 to 15,1759,Apr-21
2329,TIERRA VUE,ST. PATRICK'S ROAD,Condominium,15,OCR,Freehold,Resale,1,2430000,-,1389,Strata,01 to 05,1750,Apr-21
2330,THE ANSLEY,MANDALAY ROAD,Condominium,11,CCR,Freehold,Resale,1,1870000,-,1302,Strata,11 to 15,1436,Apr-21
2331,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,1050000,-,667,Strata,06 to 10,1573,Apr-21
2332,ROCHELLE AT NEWTON,KENG LEE ROAD,Condominium,11,CCR,99 yrs lease commencing from 2008,Resale,1,2555000,-,1776,Strata,01 to 05,1439,Apr-21
2333,DUNMAN VIEW,HAIG ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1500000,-,1346,Strata,06 to 10,1115,Apr-21
2334,SILVERSEA,MARINE PARADE ROAD,Condominium,15,RCR,99 yrs lease commencing from 2007,Resale,1,4700000,-,2562,Strata,16 to 20,1835,Apr-21
2335,VILLA MARTIA,MARTIA ROAD,Condominium,15,OCR,Freehold,Resale,1,1710000,-,1249,Strata,01 to 05,1370,Apr-21
2336,TREVISTA,LORONG 3 TOA PAYOH,Condominium,12,RCR,99 yrs lease commencing from 2008,Resale,1,1165000,-,893,Strata,06 to 10,1304,Apr-21
2337,THE SEAFRONT ON MEYER,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,3120000,-,1615,Strata,16 to 20,1932,Apr-21
2338,THE CITRINE,JALAN DATOH,Apartment,12,RCR,Freehold,Resale,1,1620000,-,1324,Strata,01 to 05,1224,Apr-21
2339,STRATA,ESSEX ROAD,Apartment,11,CCR,Freehold,Resale,1,2500000,-,1636,Strata,21 to 25,1528,Apr-21
2340,BASSEIN COURT,BASSEIN ROAD,Apartment,11,CCR,Freehold,Resale,1,1950000,-,1399,Strata,06 to 10,1394,Apr-21
2341,8 RAJA,JALAN RAJA UDANG,Apartment,12,RCR,Freehold,Resale,1,2150000,-,1572,Strata,11 to 15,1368,Apr-21
2342,SKYSUITES17,JALAN RAJAH,Apartment,12,RCR,Freehold,Resale,1,610000,-,355,Strata,16 to 20,1717,Apr-21
2343,KATONG APARTMENTS,MANGIS ROAD,Apartment,15,RCR,Freehold,Resale,1,1450000,-,1356,Strata,01 to 05,1069,Apr-21
2344,ENVIO,JOO CHIAT PLACE,Apartment,15,OCR,Freehold,Resale,1,1288000,-,1012,Strata,01 to 05,1273,Apr-21
2345,STILL 123,LANGSAT ROAD,Apartment,15,RCR,Freehold,Resale,1,1280000,-,1206,Strata,01 to 05,1062,Apr-21
2346,SUNNYVALE RESIDENCES,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1550000,-,1119,Strata,01 to 05,1385,Apr-21
2347,THE EBONY,LORONG MARICAN,Apartment,14,OCR,Freehold,Resale,1,530000,-,334,Strata,01 to 05,1588,Apr-21
2348,MANDALE HEIGHTS,MANDALAY ROAD,Apartment,11,CCR,Freehold,Resale,1,1080000,-,764,Strata,06 to 10,1413,Apr-21
2349,LAGOON VIEW,MARINE PARADE ROAD,Apartment,15,OCR,99 yrs lease commencing from 1977,Resale,1,1680000,-,1647,Strata,06 to 10,1020,Apr-21
2350,SIMS EDGE,GEYLANG EAST AVENUE 2,Apartment,14,RCR,Freehold,Resale,1,640000,-,409,Strata,06 to 10,1565,Apr-21
2351,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,1875000,-,1281,Strata,16 to 20,1464,Apr-21
2352,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,1410000,-,969,Strata,11 to 15,1455,Apr-21
2353,BIRMINGHAM MANSIONS,THOMSON ROAD,Apartment,11,CCR,Freehold,Resale,1,2900000,-,1701,Strata,11 to 15,1705,Apr-21
2354,STARVILLE,LENGKONG TIGA,Condominium,14,OCR,Freehold,Resale,1,748000,-,581,Strata,06 to 10,1287,Apr-21
2355,DAKOTA RESIDENCES,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2007,Resale,1,2820000,-,1894,Strata,06 to 10,1489,Apr-21
2356,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,1100000,-,624,Strata,11 to 15,1762,Apr-21
2357,SENNETT RESIDENCE,PHENG GECK AVENUE,Condominium,13,RCR,99 yrs lease commencing from 2011,Resale,1,790000,-,484,Strata,01 to 05,1631,Apr-21
2358,CORALIS,JOO CHIAT ROAD,Condominium,15,RCR,Freehold,Resale,1,930000,-,495,Strata,06 to 10,1878,Apr-21
2359,ST MICHAEL'S PLACE,JALAN TAMAN,Apartment,12,RCR,Freehold,Resale,1,1400000,-,1227,Strata,06 to 10,1141,Apr-21
2360,MOONSTONE VIEW,MOONSTONE LANE,Apartment,12,RCR,Freehold,Resale,1,1060000,-,850,Strata,06 to 10,1247,Apr-21
2361,STRATA,ESSEX ROAD,Apartment,11,CCR,Freehold,Resale,1,1800000,-,1066,Strata,21 to 25,1689,Apr-21
2362,RIO GARDENS,JALAN TAMAN,Apartment,12,RCR,Freehold,Resale,1,1415000,-,1195,Strata,01 to 05,1184,Apr-21
2363,IMPERIAL HEIGHTS,IPOH LANE,Apartment,15,RCR,Freehold,Resale,1,780000,-,592,Strata,06 to 10,1318,Apr-21
2364,CASSIA VIEW,GUILLEMARD ROAD,Apartment,14,RCR,Freehold,Resale,1,1365000,-,1152,Strata,01 to 05,1185,Apr-21
2365,VENTURA VIEW,RAMBUTAN ROAD,Apartment,15,RCR,Freehold,Resale,1,775000,-,764,Strata,01 to 05,1014,Apr-21
2366,THE MONTAGE,LORONG M TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,900000,-,635,Strata,01 to 05,1417,Apr-21
2367,THE VENUE RESIDENCES,TAI THONG CRESCENT,Apartment,13,RCR,99 yrs lease commencing from 2012,Resale,1,1640000,-,1130,Strata,11 to 15,1451,Apr-21
2368,TREASURES @ G20,LORONG 20 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,520000,-,452,Strata,01 to 05,1150,Apr-21
2369,THE SILVER FIR,BUTTERWORTH LANE,Apartment,15,RCR,Freehold,Resale,1,760000,-,527,Strata,06 to 10,1441,Apr-21
2370,NATURE MANSIONS,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,2080000,-,2142,Strata,01 to 05,971,Apr-21
2371,THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,Apartment,13,RCR,99 yrs lease commencing from 2014,Resale,1,740000,-,441,Strata,06 to 10,1677,Apr-21
2372,D'EVELYN,EVELYN ROAD,Apartment,11,CCR,Freehold,Resale,1,2080000,-,1281,Strata,01 to 05,1624,Apr-21
2373,EMERALD EAST,TANJONG RHU ROAD,Apartment,15,RCR,Freehold,Resale,1,1435000,-,926,Strata,06 to 10,1550,Apr-21
2374,THE MEYERISE,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,1830000,-,872,Strata,11 to 15,2099,Apr-21
2375,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1080000,-,700,Strata,21 to 25,1544,Apr-21
2376,THE LINE @ TANJONG RHU,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,2247150,-,1055,Strata,11 to 15,2130,Apr-21
2377,RESIDENCES @ EVELYN,EVELYN ROAD,Condominium,11,CCR,Freehold,Resale,1,2250000,-,1109,Strata,21 to 25,2029,Apr-21
2378,PARKSHORE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,2800000,-,1722,Strata,06 to 10,1626,Apr-21
2379,TRILIGHT,NEWTON ROAD,Condominium,11,CCR,Freehold,Resale,1,4175000,-,2110,Strata,21 to 25,1979,Apr-21
2380,QUESTA @ DUNMAN,DUNMAN ROAD,Apartment,15,RCR,Freehold,Resale,1,708888,-,431,Strata,06 to 10,1646,Apr-21
2381,THE EBONY,LORONG MARICAN,Apartment,14,OCR,Freehold,Resale,1,515000,-,334,Strata,01 to 05,1543,Apr-21
2382,RESIDENTIAL APARTMENTS,JOO CHIAT PLACE,Apartment,15,RCR,Freehold,Resale,1,1250000,-,980,Strata,01 to 05,1276,Apr-21
2383,IVORY,CEYLON LANE,Apartment,15,RCR,Freehold,Resale,1,850000,-,657,Strata,01 to 05,1295,Apr-21
2384,RESIDENTIAL APARTMENTS,LORONG 32 GEYLANG,Apartment,14,RCR,Freehold,Resale,3,4300000,-,4747,Strata,01 to 05,906,Apr-21
2385,PRESTIGE RESIDENCE,LORONG G TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1100000,-,990,Strata,01 to 05,1111,Apr-21
2386,ST FRANCIS COURT,ST. FRANCIS ROAD,Apartment,12,RCR,99 yrs lease commencing from 1992,Resale,1,970000,-,1270,Strata,06 to 10,764,Apr-21
2387,WOO MON CHEW COURT,WOO MON CHEW ROAD,Apartment,15,OCR,Freehold,Resale,6,8600000,-,6781,Strata,01 to 05,1268,Apr-21
2388,THE TRUMPS,JALAN KEMBANGAN,Condominium,14,OCR,99 yrs lease commencing from 2000,Resale,1,970000,-,1281,Strata,01 to 05,757,Apr-21
2389,THE MORNINGTON,ST. MICHAEL'S ROAD,Apartment,12,RCR,Freehold,Resale,1,1380000,-,1216,Strata,06 to 10,1135,Apr-21
2390,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1050000,-,700,Strata,01 to 05,1501,Apr-21
2391,SANCTUARY GREEN,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1670000,-,1399,Strata,06 to 10,1193,Apr-21
2392,SUNNY PALMS,LORONG G TELOK KURAU,Condominium,15,OCR,Freehold,Resale,1,1148000,-,1044,Strata,01 to 05,1100,Apr-21
2393,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,735000,-,463,Strata,06 to 10,1588,Apr-21
2394,MANDARIN GARDENS,SIGLAP ROAD,Condominium,15,OCR,99 yrs lease commencing from 1982,Resale,1,1910000,-,1787,Strata,06 to 10,1069,Apr-21
2395,THE GLYNDEBOURNE,TREVOSE CRESCENT,Condominium,11,CCR,Freehold,Resale,1,3500000,-,2476,Strata,01 to 05,1414,Apr-21
2396,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,1410000,-,947,Strata,06 to 10,1489,Apr-21
2397,THE SEA VIEW,AMBER ROAD,Condominium,15,RCR,Freehold,Resale,1,2860000,-,1410,Strata,11 to 15,2028,Apr-21
2398,SHELFORD REGENCY,SHELFORD ROAD,Condominium,11,CCR,Freehold,Resale,1,1790000,-,1152,Strata,01 to 05,1554,Apr-21
2399,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,2220000,-,1647,Strata,06 to 10,1348,Apr-21
2400,ESCADA VIEW,LENGKONG EMPAT,Condominium,14,OCR,Freehold,Resale,1,768000,-,775,Strata,01 to 05,991,Apr-21
2401,EURO-ASIA LODGE,JOO CHIAT TERRACE,Apartment,15,RCR,Freehold,Resale,1,1420000,-,1324,Strata,01 to 05,1073,Apr-21
2402,OLEANDER TOWERS,LORONG 1 TOA PAYOH,Apartment,12,RCR,99 yrs lease commencing from 1995,Resale,1,958000,-,861,Strata,21 to 25,1113,Apr-21
2403,THE SUNNIFLORA,LORONG G TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,970000,-,829,Strata,01 to 05,1170,Apr-21
2404,NESS,LORONG 32 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,615000,-,452,Strata,06 to 10,1360,Apr-21
2405,PARK 1 SUITES,LORONG 40 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1468000,-,1098,Strata,06 to 10,1337,Apr-21
2406,TREASURES @ G20,LORONG 20 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,518000,-,452,Strata,01 to 05,1146,Apr-21
2407,LA BRISA,LORONG 28 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,648000,-,517,Strata,01 to 05,1254,Apr-21
2408,THE SEA VIEW,AMBER ROAD,Condominium,15,RCR,Freehold,Resale,1,2970000,-,1647,Strata,06 to 10,1803,Apr-21
2409,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,2270000,-,1302,Strata,06 to 10,1743,Apr-21
2410,SUNNY LODGE,LORONG SALLEH,Apartment,14,OCR,Freehold,Resale,1,797000,-,581,Strata,01 to 05,1371,Apr-21
2411,THE ATRIA AT MEYER,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2730000,-,1615,Strata,06 to 10,1691,Apr-21
2412,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,983000,-,624,Strata,16 to 20,1575,Apr-21
2413,SUITES @ EASTCOAST,UPPER EAST COAST ROAD,Condominium,15,OCR,Freehold,Resale,1,568000,-,377,Strata,01 to 05,1508,Apr-21
2414,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,1120000,-,624,Strata,16 to 20,1794,Apr-21
2415,GRAND DUCHESS AT ST PATRICK'S,ST. PATRICK'S ROAD,Condominium,15,OCR,Freehold,Resale,1,2350000,-,1356,Strata,01 to 05,1733,Apr-21
2416,PARK EAST,JALAN TUA KONG,Condominium,15,OCR,Freehold,Resale,1,2800000,-,2024,Strata,06 to 10,1384,Apr-21
2417,THE WATERSIDE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,3160000,-,2142,Strata,01 to 05,1475,Apr-21
2418,RESIDENTIAL APARTMENTS,STANGEE PLACE,Apartment,15,RCR,Freehold,Resale,1,1500000,-,1076,Strata,01 to 05,1394,Apr-21
2419,ST MICHAEL'S PLACE,JALAN TAMAN,Apartment,12,RCR,Freehold,Resale,1,1358000,-,1259,Strata,01 to 05,1078,Apr-21
2420,ENVIO,JOO CHIAT PLACE,Apartment,15,OCR,Freehold,Resale,1,1325000,-,1033,Strata,01 to 05,1282,Apr-21
2421,TREASURES @ G20,LORONG 20 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,670000,-,947,Strata,06 to 10,707,Apr-21
2422,SUITES @ NEWTON,SURREY ROAD,Apartment,11,CCR,Freehold,Resale,1,1060000,-,603,Strata,16 to 20,1759,Apr-21
2423,SUNNYVALE RESIDENCES,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1650000,-,1130,Strata,01 to 05,1460,Apr-21
2424,CENTRA HEIGHTS,SIMS AVENUE,Apartment,14,RCR,Freehold,Resale,1,670000,-,431,Strata,06 to 10,1556,Apr-21
2425,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1820000,-,775,Strata,16 to 20,2348,Apr-21
2426,TEMBELING GROVE,TEMBELING ROAD,Apartment,15,RCR,Freehold,Resale,1,1640000,-,1302,Strata,01 to 05,1259,Apr-21
2427,L'VIV,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1950000,-,1001,Strata,16 to 20,1948,Apr-21
2428,SUNNY PALMS,LORONG G TELOK KURAU,Condominium,15,OCR,Freehold,Resale,1,2270000,-,3240,Strata,01 to 05,701,Apr-21
