S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
3399,RIVERSAILS,UPPER SERANGOON CRESCENT,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,900000,-,850,Strata,06 to 10,1058,Mar-21
3400,CARDIFF RESIDENCE,CARDIFF GROVE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,586000,-,420,Strata,01 to 05,1396,Mar-21
3401,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,750000,-,764,Strata,06 to 10,981,Mar-21
3402,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,920000,-,980,Strata,16 to 20,939,Mar-21
3403,WATERFRONT KEY,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2007,Resale,1,1650000,-,1442,Strata,01 to 05,1144,Mar-21
3404,BAYWATER,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2001,Resale,1,1650000,-,1528,Strata,11 to 15,1079,Mar-21
3405,THE MINTON,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1150000,-,980,Strata,11 to 15,1174,Mar-21
3406,THE TEMBUSU,TAMPINES ROAD,Condominium,19,OCR,Freehold,Resale,1,1390000,-,926,Strata,01 to 05,1502,Mar-21
3407,Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1438888,-,1410,Strata,01 to 05,1020,Mar-21
3408,THOMSON THREE,BRIGHT HILL DRIVE,Apartment,20,RCR,99 yrs lease commencing from 2012,Resale,1,1168000,-,732,Strata,11 to 15,1596,Mar-21
3409,BOTANIQUE AT BARTLEY,UPPER PAYA LEBAR ROAD,Condominium,19,OCR,99 yrs lease commencing from 2014,Resale,1,965000,-,657,Strata,06 to 10,1470,Mar-21
3410,OCEAN FRONT SUITES,JALAN LOYANG BESAR,Apartment,17,OCR,946 yrs lease commencing from 1937,Resale,1,1370000,-,1098,Strata,01 to 05,1248,Mar-21
3411,CENTRAL VIEW,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 1998,Resale,1,860000,-,980,Strata,11 to 15,878,Mar-21
3412,PARC OLYMPIA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,585000,-,646,Strata,01 to 05,906,Mar-21
3413,BLUWATERS 2,JALAN LOYANG BESAR,Condominium,17,OCR,946 yrs lease commencing from 1938,Resale,1,1820000,-,3122,Strata,01 to 05,583,Mar-21
3414,LIMAU PARK,JALAN LIMAU BALI,Condominium,16,OCR,Freehold,Resale,1,1620000,-,1518,Strata,-,1067,Mar-21
3415,ROSALIA PARK,LORONG ONG LYE,Condominium,19,OCR,Freehold,Resale,1,1438000,-,1518,Strata,01 to 05,947,Mar-21
3416,UBER 388,UPPER EAST COAST ROAD,Condominium,16,OCR,Freehold,Resale,1,1640000,-,1378,Strata,01 to 05,1190,Mar-21
3417,SKY VUE,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2013,Resale,1,1242000,-,678,Strata,16 to 20,1832,Mar-21
3418,SKY HABITAT,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2011,Resale,1,2950000,-,1798,Strata,21 to 25,1641,Mar-21
3419,KOVAN RESIDENCES,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1638888,-,1270,Strata,06 to 10,1290,Mar-21
3420,RIVERVALE CREST,RIVERVALE CRESCENT,Apartment,19,OCR,99 yrs lease commencing from 1997,Resale,1,865000,-,1184,Strata,11 to 15,731,Mar-21
3421,MY MANHATTAN,SIMEI STREET 3,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,770000,-,560,Strata,01 to 05,1376,Mar-21
3422,THE BENTLY RESIDENCES@KOVAN,KOVAN ROAD,Apartment,19,OCR,Freehold,Resale,1,1360000,-,1023,Strata,01 to 05,1330,Mar-21
3423,WATERFRONT WAVES,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2007,Resale,1,1480000,-,1259,Strata,11 to 15,1175,Mar-21
3424,PALM ISLES,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2011,Resale,1,980000,-,1119,Strata,01 to 05,875,Mar-21
3425,KINGSFORD WATERBAY,UPPER SERANGOON VIEW,Apartment,19,OCR,99 yrs lease commencing from 2014,Resale,1,760000,-,635,Strata,01 to 05,1197,Mar-21
3426,FLO RESIDENCE,PUNGGOL FIELD WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,900000,-,1012,Strata,01 to 05,889,Mar-21
3427,FLO RESIDENCE,PUNGGOL FIELD WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,800000,-,764,Strata,16 to 20,1047,Mar-21
3428,D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1400000,-,1270,Strata,06 to 10,1102,Mar-21
3429,THE PALETTE,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,940000,-,872,Strata,01 to 05,1078,Mar-21
3430,COCO PALMS,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,885000,-,753,Strata,06 to 10,1175,Mar-21
3431,SUNGLADE,SERANGOON AVENUE 2,Condominium,19,OCR,99 yrs lease commencing from 2000,Resale,1,1228000,-,1109,Strata,01 to 05,1108,Mar-21
3432,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,970000,-,926,Strata,21 to 25,1048,Mar-21
3433,AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,1200000,-,1432,Strata,01 to 05,838,Mar-21
3434,CARISSA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,1225000,-,1324,Strata,01 to 05,925,Mar-21
3435,ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,665000,-,527,Strata,01 to 05,1261,Mar-21
3436,AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,933000,-,1098,Strata,01 to 05,850,Mar-21
3437,THE LUXURIE,COMPASSVALE ROAD,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1275000,-,1055,Strata,06 to 10,1209,Mar-21
3438,KEW GREEN,KEW CRESCENT,Condominium,16,OCR,99 yrs lease commencing from 1994,Resale,1,1830000,-,2809,Strata,-,651,Mar-21
3439,KOVAN REGENCY,KOVAN RISE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1280000,-,893,Strata,06 to 10,1433,Mar-21
3440,D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,930000,-,936,Strata,01 to 05,993,Mar-21
3441,BLUWATERS 2,JALAN LOYANG BESAR,Condominium,17,OCR,946 yrs lease commencing from 1938,Resale,1,1150888,-,1711,Strata,01 to 05,672,Mar-21
3442,CHANGI RISE CONDOMINIUM,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,2180000,-,3444,Strata,06 to 10,633,Mar-21
3443,EVERGREEN PARK,HOUGANG AVENUE 7,Apartment,19,OCR,99 yrs lease commencing from 1995,Resale,1,745000,-,1012,Strata,11 to 15,736,Mar-21
3444,MIDTOWN RESIDENCES,UPPER SERANGOON ROAD,Apartment,19,OCR,99 yrs lease commencing from 2013,Resale,1,878000,-,657,Strata,06 to 10,1337,Mar-21
3445,SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,1288000,-,1453,Strata,01 to 05,886,Mar-21
3446,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,980000,-,1076,Strata,06 to 10,910,Mar-21
3447,CASA MERAH,TANAH MERAH KECHIL AVENUE,Apartment,16,OCR,99 yrs lease commencing from 2006,Resale,1,1440000,-,1227,Strata,06 to 10,1174,Mar-21
3448,REGENTVILLE,HOUGANG STREET 92,Apartment,19,OCR,99 yrs lease commencing from 1996,Resale,1,900000,-,1152,Strata,06 to 10,781,Mar-21
3449,NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,778288,-,904,Strata,01 to 05,861,Mar-21
3450,RIS GRANDEUR,ELIAS ROAD,Condominium,18,OCR,Freehold,Resale,1,1600000,-,1539,Strata,11 to 15,1039,Mar-21
3451,PARC VERA,HOUGANG STREET 32,Condominium,19,OCR,99 yrs lease commencing from 2010,Resale,1,845000,-,786,Strata,06 to 10,1075,Mar-21
3452,THE PALETTE,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,818000,-,743,Strata,06 to 10,1101,Mar-21
3453,ESTELLA GARDENS,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1050000,-,1292,Strata,06 to 10,813,Mar-21
3454,BOTANIQUE AT BARTLEY,UPPER PAYA LEBAR ROAD,Condominium,19,OCR,99 yrs lease commencing from 2014,Resale,1,1738000,-,1130,Strata,16 to 20,1538,Mar-21
3455,BOATHOUSE RESIDENCES,UPPER SERANGOON VIEW,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,961000,-,915,Strata,11 to 15,1050,Mar-21
3456,SKY HABITAT,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2011,Resale,1,1970000,-,1216,Strata,31 to 35,1620,Mar-21
3457,SEASONS VIEW,PEMIMPIN DRIVE,Condominium,20,RCR,99 yrs lease commencing from 1996,Resale,1,1265000,-,1141,Strata,11 to 15,1109,Mar-21
3458,SUNGLADE,SERANGOON AVENUE 2,Condominium,19,OCR,99 yrs lease commencing from 2000,Resale,1,1360000,-,1173,Strata,06 to 10,1159,Mar-21
3459,EASTPOINT GREEN,SIMEI STREET 3,Condominium,18,OCR,99 yrs lease commencing from 1996,Resale,1,768000,-,958,Strata,06 to 10,802,Mar-21
3460,Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1325000,-,1119,Strata,11 to 15,1184,Mar-21
3461,ELIAS GREEN,ELIAS GREEN,Condominium,18,OCR,99 yrs lease commencing from 1991,Resale,1,1060000,-,1550,Strata,01 to 05,684,Mar-21
3462,PARC OLYMPIA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,1230000,-,1324,Strata,01 to 05,929,Mar-21
3463,EDELWEISS PARK CONDOMINIUM,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1025000,-,1281,Strata,01 to 05,800,Mar-21
3464,COSTA DEL SOL,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1997,Resale,1,1539000,-,1227,Strata,06 to 10,1254,Mar-21
3465,BAYWATER,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2001,Resale,1,1560000,-,2314,Strata,16 to 20,674,Mar-21
3466,THE CLEARWATER,BEDOK RESERVOIR VIEW,Condominium,16,OCR,99 yrs lease commencing from 1997,Resale,1,1230000,-,1227,Strata,11 to 15,1002,Mar-21
3467,THE QUARTZ,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2005,Resale,1,1050000,-,1066,Strata,06 to 10,985,Mar-21
3468,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,535000,-,484,Strata,06 to 10,1105,Mar-21
3469,RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,800000,-,786,Strata,06 to 10,1018,Mar-21
3470,KOVAN MELODY,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2004,Resale,1,1100000,-,904,Strata,16 to 20,1217,Mar-21
3471,OASIS @ ELIAS,ELIAS ROAD,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,780000,-,980,Strata,06 to 10,796,Mar-21
3472,TERRASSE,TERRASSE LANE,Condominium,19,OCR,99 yrs lease commencing from 2010,Resale,1,1590000,-,1550,Strata,01 to 05,1026,Mar-21
3473,RIVERSOUND RESIDENCE,SENGKANG EAST AVENUE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1160000,-,1163,Strata,06 to 10,998,Mar-21
3474,LAGUNA GREEN,JALAN HAJIJAH,Condominium,16,OCR,99 yrs lease commencing from 1995,Resale,1,1035000,-,1066,Strata,01 to 05,971,Mar-21
3475,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1250000,-,1130,Strata,11 to 15,1106,Mar-21
3476,BEDOK COURT,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 1982,Resale,1,1820000,-,2411,Strata,06 to 10,755,Mar-21
3477,ECO,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 2012,Resale,1,1400000,-,1033,Strata,11 to 15,1355,Mar-21
3478,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,950000,-,947,Strata,11 to 15,1003,Mar-21
3479,RIVERSOUND RESIDENCE,SENGKANG EAST AVENUE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1130000,-,1066,Strata,11 to 15,1060,Mar-21
3480,SUNGLADE,SERANGOON AVENUE 2,Condominium,19,OCR,99 yrs lease commencing from 2000,Resale,1,1310000,-,1152,Strata,01 to 05,1137,Mar-21
3481,KOVAN RESIDENCES,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1620000,-,1259,Strata,06 to 10,1286,Mar-21
3482,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1340000,-,1206,Strata,06 to 10,1112,Mar-21
3483,JANSEN 28,JANSEN ROAD,Apartment,19,OCR,999 yrs lease commencing from 1876,Resale,1,1150000,-,1098,Strata,01 to 05,1047,Mar-21
3484,CASA MERAH,TANAH MERAH KECHIL AVENUE,Apartment,16,OCR,99 yrs lease commencing from 2006,Resale,1,1140000,-,947,Strata,11 to 15,1204,Mar-21
3485,THE QUINN,BARTLEY ROAD,Apartment,19,OCR,Freehold,Resale,1,1200000,-,840,Strata,01 to 05,1429,Mar-21
3486,SKY VUE,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2013,Resale,1,1400000,-,807,Strata,26 to 30,1734,Mar-21
3487,KOVAN REGENCY,KOVAN RISE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,840000,-,592,Strata,06 to 10,1419,Mar-21
3488,THE PALETTE,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1195000,-,1163,Strata,06 to 10,1028,Mar-21
3489,BAYSHORE PARK,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1982,Resale,1,1898000,-,2196,Strata,26 to 30,864,Mar-21
3490,THE MINTON,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1620000,-,1335,Strata,06 to 10,1214,Mar-21
3491,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1630000,-,2121,Strata,16 to 20,769,Mar-21
3492,SUNGLADE,SERANGOON AVENUE 2,Condominium,19,OCR,99 yrs lease commencing from 2000,Resale,1,1050000,-,861,Strata,01 to 05,1219,Mar-21
3493,SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,1650000,-,2293,Strata,06 to 10,720,Mar-21
3494,DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1430000,-,1367,Strata,01 to 05,1046,Mar-21
3495,THE MINTON,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,900000,-,990,Strata,01 to 05,909,Mar-21
3496,WATERFRONT KEY,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2007,Resale,1,1500000,-,1475,Strata,01 to 05,1017,Mar-21
3497,SIN MING PLAZA,SIN MING ROAD,Apartment,20,RCR,Freehold,Resale,1,1210000,-,1055,Strata,01 to 05,1147,Mar-21
3498,THE GARDENS AT BISHAN,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 1997,Resale,1,960000,-,883,Strata,01 to 05,1088,Mar-21
3499,D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,805000,-,753,Strata,01 to 05,1068,Mar-21
3500,NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,980000,-,1184,Strata,01 to 05,828,Mar-21
3501,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,1335000,-,1227,Strata,21 to 25,1088,Mar-21
3502,ECO,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 2012,Resale,1,715000,-,549,Strata,01 to 05,1302,Mar-21
3503,URBAN VISTA,TANAH MERAH KECHIL LINK,Condominium,16,OCR,99 yrs lease commencing from 2012,Resale,1,630000,-,441,Strata,01 to 05,1428,Mar-21
3504,ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,1570000,-,1432,Strata,01 to 05,1097,Mar-21
3505,CARDIFF RESIDENCE,CARDIFF GROVE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,575000,-,420,Strata,01 to 05,1370,Mar-21
3506,BALLOTA PARK CONDOMINIUM,MARIAM WAY,Condominium,17,OCR,Freehold,Resale,1,1190000,-,1475,Strata,01 to 05,807,Mar-21
3507,KINGSGROVE,ANG MO KIO AVENUE 1,Condominium,20,OCR,Freehold,Resale,1,1500000,-,1582,Strata,01 to 05,948,Mar-21
3508,CRYSTAL DE AZURE,HOW SUN CLOSE,Apartment,19,OCR,Freehold,Resale,1,1200000,-,1130,Strata,01 to 05,1062,Mar-21
3509,STADIA,YIO CHU KANG ROAD,Apartment,19,OCR,Freehold,Resale,1,1150000,-,904,Strata,01 to 05,1272,Mar-21
3510,REGENTVILLE,HOUGANG STREET 92,Apartment,19,OCR,99 yrs lease commencing from 1996,Resale,1,928000,-,1152,Strata,06 to 10,806,Mar-21
3511,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,800000,-,786,Strata,11 to 15,1018,Mar-21
3512,THE PALETTE,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1480000,-,1378,Strata,06 to 10,1074,Mar-21
3513,RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,750000,-,786,Strata,06 to 10,954,Mar-21
3514,KOVAN MELODY,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2004,Resale,1,1390000,-,1227,Strata,06 to 10,1133,Mar-21
3515,ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,657000,-,527,Strata,01 to 05,1246,Mar-21
3516,SKY VUE,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2013,Resale,1,855000,-,484,Strata,26 to 30,1765,Mar-21
3517,SEASONS VIEW,PEMIMPIN DRIVE,Condominium,20,RCR,99 yrs lease commencing from 1996,Resale,1,1240000,-,1141,Strata,06 to 10,1087,Mar-21
3518,RIVERSOUND RESIDENCE,SENGKANG EAST AVENUE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1050000,-,1066,Strata,06 to 10,985,Mar-21
3519,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,870000,-,1346,Strata,11 to 15,647,Mar-21
3520,LA FIESTA,SENGKANG SQUARE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,965000,-,732,Strata,06 to 10,1318,Mar-21
3521,SANCTUARY @ 813,UPPER SERANGOON ROAD,Apartment,19,OCR,Freehold,Resale,1,945000,-,797,Strata,01 to 05,1186,Mar-21
3522,SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,985000,-,1227,Strata,01 to 05,803,Mar-21
3523,CASA MERAH,TANAH MERAH KECHIL AVENUE,Apartment,16,OCR,99 yrs lease commencing from 2006,Resale,1,1478000,-,1238,Strata,06 to 10,1194,Mar-21
3524,KINGSFORD WATERBAY,UPPER SERANGOON VIEW,Apartment,19,OCR,99 yrs lease commencing from 2014,Resale,1,1650000,-,1356,Strata,06 to 10,1217,Mar-21
3525,WATERTOWN,PUNGGOL CENTRAL,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,750000,-,527,Strata,11 to 15,1422,Mar-21
3526,ISUITES @ PALM,GLASGOW ROAD,Apartment,19,OCR,999 yrs lease commencing from 1878,Resale,1,775000,-,635,Strata,01 to 05,1220,Mar-21
3527,BISHAN 8,BISHAN STREET 21,Condominium,20,RCR,99 yrs lease commencing from 1996,Resale,1,1448000,-,1195,Strata,01 to 05,1212,Mar-21
3528,MY MANHATTAN,SIMEI STREET 3,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,705000,-,560,Strata,01 to 05,1260,Mar-21
3529,BISHAN 8,BISHAN STREET 21,Condominium,20,RCR,99 yrs lease commencing from 1996,Resale,1,1450000,-,1163,Strata,01 to 05,1247,Mar-21
3530,AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,1260000,-,1227,Strata,11 to 15,1027,Mar-21
3531,EAST MEADOWS,TANAH MERAH KECHIL ROAD,Condominium,16,OCR,99 yrs lease commencing from 1998,Resale,1,1380000,-,1378,Strata,11 to 15,1002,Mar-21
3532,STRATUM,ELIAS ROAD,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,880000,-,947,Strata,01 to 05,929,Mar-21
3533,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,1070000,-,1184,Strata,01 to 05,904,Mar-21
3534,ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,2800000,-,2992,Strata,01 to 05,936,Mar-21
3535,THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,Resale,1,988000,-,667,Strata,01 to 05,1480,Mar-21
3536,THE WINDSOR,ONTARIO AVENUE,Condominium,20,RCR,Freehold,Resale,1,2680000,-,2282,Strata,01 to 05,1174,Mar-21
3537,KOVAN REGENCY,KOVAN RISE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1375000,-,980,Strata,01 to 05,1404,Mar-21
3538,THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,Resale,1,1425000,-,1055,Strata,11 to 15,1351,Mar-21
3539,BOTANIQUE AT BARTLEY,UPPER PAYA LEBAR ROAD,Condominium,19,OCR,99 yrs lease commencing from 2014,Resale,1,1130000,-,732,Strata,06 to 10,1544,Mar-21
3540,VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1920000,-,1615,Strata,11 to 15,1189,Mar-21
3541,EASTPOINT GREEN,SIMEI STREET 3,Condominium,18,OCR,99 yrs lease commencing from 1996,Resale,1,1830000,-,2314,Strata,06 to 10,791,Mar-21
3542,THOMSON THREE,BRIGHT HILL DRIVE,Apartment,20,RCR,99 yrs lease commencing from 2012,Resale,1,738000,-,495,Strata,06 to 10,1490,Mar-21
3543,THE SCALA,SERANGOON AVENUE 3,Apartment,19,OCR,99 yrs lease commencing from 2010,Resale,1,1360000,-,893,Strata,11 to 15,1522,Mar-21
3544,THE GARDENS AT BISHAN,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 1997,Resale,1,928000,-,861,Strata,01 to 05,1078,Mar-21
3545,COASTAL BREEZE RESIDENCES,LOYANG BESAR CLOSE,Condominium,17,OCR,99 yrs lease commencing from 2008,Resale,1,1430000,-,2271,Strata,01 to 05,630,Mar-21
3546,ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,2500000,-,2573,Strata,01 to 05,972,Mar-21
3547,SEASONS VIEW,PEMIMPIN DRIVE,Condominium,20,RCR,99 yrs lease commencing from 1996,Resale,1,1330000,-,1152,Strata,16 to 20,1155,Mar-21
3548,FABER GARDEN CONDOMINIUM,ANGKLONG LANE,Condominium,20,RCR,Freehold,Resale,1,2500000,-,2228,Strata,16 to 20,1122,Mar-21
3549,ELIAS GREEN,ELIAS GREEN,Condominium,18,OCR,99 yrs lease commencing from 1991,Resale,1,1200000,-,1668,Strata,11 to 15,719,Mar-21
3550,EDELWEISS PARK CONDOMINIUM,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1700000,-,1625,Strata,01 to 05,1046,Mar-21
3551,EDELWEISS PARK CONDOMINIUM,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,815000,-,947,Strata,01 to 05,860,Mar-21
3552,THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,Resale,1,880888,-,764,Strata,11 to 15,1153,Mar-21
3553,THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,Resale,1,970000,-,689,Strata,01 to 05,1408,Mar-21
3554,THE WINDSOR,ONTARIO AVENUE,Condominium,20,RCR,Freehold,Resale,1,2880000,-,2454,Strata,01 to 05,1174,Mar-21
3555,THE SUMMIT,UPPER EAST COAST ROAD,Condominium,16,OCR,Freehold,Resale,1,1650000,-,1249,Strata,06 to 10,1321,Mar-21
3556,EAST MEADOWS,TANAH MERAH KECHIL ROAD,Condominium,16,OCR,99 yrs lease commencing from 1998,Resale,1,1173000,-,1216,Strata,11 to 15,964,Mar-21
3557,BOTANIQUE AT BARTLEY,UPPER PAYA LEBAR ROAD,Condominium,19,OCR,99 yrs lease commencing from 2014,Resale,1,930000,-,657,Strata,11 to 15,1416,Mar-21
3558,THE MINTON,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1478000,-,1216,Strata,06 to 10,1215,Mar-21
3559,COASTAL BREEZE RESIDENCES,LOYANG BESAR CLOSE,Condominium,17,OCR,99 yrs lease commencing from 2008,Resale,1,1560000,-,2153,Strata,01 to 05,725,Mar-21
3560,THOMSON GRAND,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 2010,Resale,1,1819888,-,1389,Strata,11 to 15,1311,Mar-21
3561,THE QUARTZ,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2005,Resale,1,1200000,-,1216,Strata,06 to 10,987,Mar-21
3562,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,1000000,-,1475,Strata,01 to 05,678,Mar-21
3563,SUNSHINE LODGE,UPPER SERANGOON ROAD,Apartment,19,OCR,Freehold,Resale,1,718000,-,786,Strata,01 to 05,914,Mar-21
