S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
494,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1230000,-,1152,Strata,11 to 15,1068,Apr-21
495,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,918000,-,1206,Strata,06 to 10,761,Apr-21
496,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,980000,-,1270,Strata,01 to 05,772,Apr-21
497,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1100000,-,1044,Strata,06 to 10,1054,Apr-21
498,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,788000,-,947,Strata,01 to 05,832,Apr-21
499,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,915000,-,1184,Strata,06 to 10,773,Apr-21
500,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,968000,-,969,Strata,01 to 05,999,Apr-21
501,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,722000,-,603,Strata,01 to 05,1198,Apr-21
502,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1338000,-,1572,Strata,01 to 05,851,Apr-21
503,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,1135000,-,990,Strata,06 to 10,1146,Apr-21
504,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1128000,-,1044,Strata,06 to 10,1080,Apr-21
505,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1350000,-,1528,Strata,01 to 05,883,Apr-21
506,SYMPHONY SUITES,YISHUN CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2014,Resale,1,890000,-,786,Strata,11 to 15,1133,Apr-21
507,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,840000,-,1163,Strata,01 to 05,723,Apr-21
508,SYMPHONY SUITES,YISHUN CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2014,Resale,1,711000,-,689,Strata,11 to 15,1032,Mar-21
509,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,695000,-,592,Strata,01 to 05,1174,Mar-21
510,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1020000,-,1119,Strata,01 to 05,911,Mar-21
511,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,785000,-,1023,Strata,11 to 15,768,Mar-21
512,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,608000,-,592,Strata,06 to 10,1027,Mar-21
513,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,540000,-,517,Strata,01 to 05,1045,Mar-21
514,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1020000,-,1324,Strata,11 to 15,770,Mar-21
515,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,868000,-,883,Strata,06 to 10,983,Mar-21
516,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1112000,-,1130,Strata,06 to 10,984,Mar-21
517,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,960000,-,1012,Strata,01 to 05,949,Mar-21
518,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,770000,-,980,Strata,01 to 05,786,Mar-21
519,NORTHWOOD,JALAN MATA AYER,Condominium,27,OCR,Freehold,Resale,1,1080000,-,1130,Strata,01 to 05,956,Mar-21
520,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1250000,-,1464,Strata,01 to 05,854,Mar-21
521,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,900000,-,1216,Strata,06 to 10,740,Mar-21
522,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1138000,-,1302,Strata,01 to 05,874,Mar-21
523,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,738888,-,1023,Strata,01 to 05,723,Mar-21
524,NINE RESIDENCES,YISHUN AVENUE 9,Apartment,27,OCR,99 yrs lease commencing from 2013,Resale,1,665000,-,570,Strata,11 to 15,1166,Mar-21
525,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1340000,-,1518,Strata,01 to 05,883,Mar-21
526,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1346000,-,1528,Strata,01 to 05,881,Mar-21
527,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,908000,-,1249,Strata,01 to 05,727,Mar-21
528,SERENITY PARK,TAMARIND ROAD,Condominium,28,OCR,Freehold,Resale,1,1230000,-,1324,Strata,01 to 05,929,Mar-21
529,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,600000,-,592,Strata,01 to 05,1013,Mar-21
530,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,860000,-,1249,Strata,01 to 05,689,Mar-21
531,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,550000,-,398,Strata,21 to 25,1381,Mar-21
532,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,880000,-,1173,Strata,01 to 05,750,Mar-21
533,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,735000,-,915,Strata,01 to 05,803,Mar-21
534,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,821800,-,1141,Strata,06 to 10,720,Mar-21
535,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,1050000,-,1130,Strata,06 to 10,929,Mar-21
536,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1100000,-,1141,Strata,11 to 15,964,Mar-21
537,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,736000,-,893,Strata,06 to 10,824,Mar-21
538,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,770000,-,721,Strata,11 to 15,1068,Mar-21
539,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,928800,-,904,Strata,06 to 10,1027,Mar-21
540,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,905000,-,850,Strata,16 to 20,1064,Mar-21
541,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1400000,-,1981,Strata,01 to 05,707,Mar-21
542,RIVERTREES RESIDENCES,FERNVALE CLOSE,Apartment,28,OCR,99 yrs lease commencing from 2013,Resale,1,1400000,-,1227,Strata,01 to 05,1141,Mar-21
543,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1138000,-,1044,Strata,11 to 15,1090,Mar-21
544,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,958800,-,1119,Strata,01 to 05,856,Mar-21
545,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,1098000,-,1130,Strata,01 to 05,971,Mar-21
546,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,765000,-,710,Strata,06 to 10,1077,Mar-21
547,SYMPHONY SUITES,YISHUN CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2014,Resale,1,1255000,-,1023,Strata,11 to 15,1227,Mar-21
548,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1168000,-,1324,Strata,01 to 05,882,Mar-21
549,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,950000,-,990,Strata,01 to 05,959,Mar-21
550,THE SENSORIA,JALAN ULU SEMBAWANG,Condominium,27,OCR,Freehold,Resale,1,960000,-,1098,Strata,01 to 05,874,Mar-21
551,SYMPHONY SUITES,YISHUN CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2014,Resale,1,790000,-,689,Strata,11 to 15,1147,Mar-21
552,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,565000,-,517,Strata,01 to 05,1094,Mar-21
553,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,820000,-,743,Strata,11 to 15,1104,Mar-21
554,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,810000,-,753,Strata,06 to 10,1075,Mar-21
555,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,930000,-,883,Strata,21 to 25,1054,Feb-21
556,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,780000,-,721,Strata,06 to 10,1082,Feb-21
557,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,900000,-,1249,Strata,01 to 05,721,Feb-21
558,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,895000,-,926,Strata,06 to 10,967,Feb-21
559,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,560000,-,441,Strata,01 to 05,1269,Feb-21
560,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1160000,-,1076,Strata,01 to 05,1078,Feb-21
561,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,950000,-,1281,Strata,01 to 05,742,Feb-21
562,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1205000,-,1324,Strata,01 to 05,910,Feb-21
563,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1110000,-,1055,Strata,01 to 05,1052,Feb-21
564,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1118000,-,990,Strata,11 to 15,1129,Feb-21
565,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1708000,-,2077,Strata,01 to 05,822,Feb-21
566,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,739000,-,592,Strata,01 to 05,1248,Feb-21
567,MIMOSA PARK,MIMOSA ROAD,Condominium,28,OCR,Freehold,Resale,1,2455000,-,2390,Strata,06 to 10,1027,Feb-21
568,NINE RESIDENCES,YISHUN AVENUE 9,Apartment,27,OCR,99 yrs lease commencing from 2013,Resale,1,635000,-,570,Strata,06 to 10,1113,Feb-21
569,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,730000,-,980,Strata,01 to 05,745,Feb-21
570,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,828000,-,861,Strata,06 to 10,962,Feb-21
571,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,738000,-,592,Strata,06 to 10,1247,Feb-21
572,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,635000,-,452,Strata,16 to 20,1405,Feb-21
573,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1580000,-,1711,Strata,01 to 05,923,Feb-21
574,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,855000,-,1195,Strata,01 to 05,716,Feb-21
575,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,622500,-,463,Strata,16 to 20,1345,Feb-21
576,SERENITY PARK,TAMARIND ROAD,Condominium,28,OCR,Freehold,Resale,1,1328000,-,1324,Strata,01 to 05,1003,Feb-21
577,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1268000,-,1130,Strata,16 to 20,1122,Feb-21
578,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,1220000,-,1109,Strata,01 to 05,1100,Feb-21
579,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1440000,-,1238,Strata,16 to 20,1163,Feb-21
580,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,1538000,-,1281,Strata,21 to 25,1201,Feb-21
581,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,840000,-,1195,Strata,01 to 05,703,Feb-21
582,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1030000,-,1410,Strata,01 to 05,730,Feb-21
583,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,780000,-,861,Strata,01 to 05,906,Feb-21
584,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,551000,-,441,Strata,01 to 05,1249,Feb-21
585,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1230000,-,1346,Strata,01 to 05,914,Feb-21
586,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,615000,-,463,Strata,11 to 15,1329,Feb-21
587,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,1499999,-,1227,Strata,11 to 15,1222,Feb-21
588,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,590000,-,614,Strata,01 to 05,962,Feb-21
589,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,900000,-,883,Strata,01 to 05,1020,Feb-21
590,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1260000,-,1313,Strata,06 to 10,959,Feb-21
591,SERENITY PARK,TAMARIND ROAD,Condominium,28,OCR,Freehold,Resale,1,1550000,-,1604,Strata,01 to 05,966,Feb-21
592,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,720000,-,743,Strata,01 to 05,969,Feb-21
593,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1190000,-,1130,Strata,11 to 15,1053,Feb-21
594,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1690000,-,2077,Strata,01 to 05,813,Feb-21
595,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,880000,-,926,Strata,06 to 10,951,Feb-21
596,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,722000,-,581,Strata,01 to 05,1242,Feb-21
597,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,840000,-,861,Strata,06 to 10,975,Jan-21
598,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,1020000,-,1389,Strata,01 to 05,735,Jan-21
599,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,750000,-,721,Strata,11 to 15,1040,Jan-21
600,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,870000,-,861,Strata,01 to 05,1010,Jan-21
601,RIVERTREES RESIDENCES,FERNVALE CLOSE,Apartment,28,OCR,99 yrs lease commencing from 2013,Resale,1,1380000,-,1119,Strata,11 to 15,1233,Jan-21
602,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1140000,-,1044,Strata,16 to 20,1092,Jan-21
603,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,548000,-,388,Strata,16 to 20,1414,Jan-21
604,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,640000,-,893,Strata,06 to 10,716,Jan-21
605,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,723000,-,581,Strata,01 to 05,1244,Jan-21
606,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,866244,-,883,Strata,01 to 05,981,Jan-21
607,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,850000,-,1152,Strata,11 to 15,738,Jan-21
608,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1000000,-,1453,Strata,01 to 05,688,Jan-21
609,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,778000,-,743,Strata,21 to 25,1048,Jan-21
610,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1292500,-,1528,Strata,01 to 05,846,Jan-21
611,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,880000,-,883,Strata,01 to 05,997,Jan-21
612,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,880000,-,1206,Strata,06 to 10,730,Jan-21
613,NIM GARDENS,NIM ROAD,Condominium,28,OCR,Freehold,Resale,1,1700000,-,1830,Strata,06 to 10,929,Jan-21
614,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,840000,-,1216,Strata,01 to 05,691,Jan-21
615,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1530000,-,1572,Strata,11 to 15,974,Jan-21
616,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1270000,-,1195,Strata,01 to 05,1063,Jan-21
617,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,560000,-,452,Strata,06 to 10,1239,Jan-21
618,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,582000,-,452,Strata,01 to 05,1287,Jan-21
619,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1120000,-,1324,Strata,01 to 05,846,Jan-21
620,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,940000,-,1195,Strata,11 to 15,787,Jan-21
621,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,735000,-,570,Strata,06 to 10,1288,Jan-21
622,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,1088000,-,1464,Strata,01 to 05,743,Jan-21
623,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,930000,-,990,Strata,01 to 05,939,Jan-21
624,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,860000,-,904,Strata,01 to 05,951,Jan-21
625,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,1550000,-,2077,Strata,01 to 05,746,Jan-21
626,RIVERTREES RESIDENCES,FERNVALE CLOSE,Apartment,28,OCR,99 yrs lease commencing from 2013,Resale,1,1600000,-,1356,Strata,11 to 15,1180,Jan-21
627,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,820000,-,861,Strata,06 to 10,952,Jan-21
628,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,800000,-,678,Strata,01 to 05,1180,Jan-21
629,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,780888,-,990,Strata,11 to 15,789,Jan-21
630,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,1043000,-,980,Strata,01 to 05,1065,Jan-21
631,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,1050000,-,850,Strata,21 to 25,1235,Jan-21
632,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,828000,-,861,Strata,01 to 05,962,Jan-21
633,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1030000,-,1206,Strata,01 to 05,854,Jan-21
634,NIM GARDENS,NIM ROAD,Condominium,28,OCR,Freehold,Resale,1,1660000,-,1830,Strata,06 to 10,907,Jan-21
635,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1048000,-,872,Strata,01 to 05,1202,Jan-21
636,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,740800,-,721,Strata,01 to 05,1027,Jan-21
637,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1580000,-,2067,Strata,01 to 05,765,Dec-20
638,SERENITY PARK,TAMARIND ROAD,Condominium,28,OCR,Freehold,Resale,1,1600000,-,1593,Strata,01 to 05,1004,Dec-20
639,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1200000,-,1378,Strata,01 to 05,871,Dec-20
640,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,740888,-,926,Strata,01 to 05,800,Dec-20
641,GRANDE VISTA,CACTUS DRIVE,Condominium,28,OCR,999 yrs lease commencing from 1886,Resale,1,1420000,-,1367,Strata,01 to 05,1039,Dec-20
642,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,1180000,-,1130,Strata,11 to 15,1044,Dec-20
643,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1172000,-,1496,Strata,01 to 05,783,Dec-20
644,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,980000,-,1302,Strata,01 to 05,752,Dec-20
645,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,590000,-,592,Strata,01 to 05,997,Dec-20
646,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,988888,-,1119,Strata,01 to 05,883,Dec-20
647,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,958000,-,872,Strata,01 to 05,1099,Dec-20
648,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,1120000,-,1076,Strata,11 to 15,1041,Dec-20
649,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,762000,-,581,Strata,11 to 15,1311,Dec-20
650,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,920000,-,1152,Strata,11 to 15,799,Dec-20
651,SYMPHONY SUITES,YISHUN CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2014,Resale,1,731000,-,689,Strata,01 to 05,1061,Dec-20
652,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1268888,-,1044,Strata,16 to 20,1215,Dec-20
653,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1420000,-,2077,Strata,01 to 05,684,Dec-20
654,NORTHWOOD,JALAN MATA AYER,Condominium,27,OCR,Freehold,Resale,1,1638888,-,1991,Strata,01 to 05,823,Dec-20
655,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,835000,-,1206,Strata,06 to 10,693,Dec-20
656,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1215000,-,1507,Strata,01 to 05,806,Dec-20
657,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,645000,-,592,Strata,11 to 15,1089,Dec-20
658,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1100000,-,2196,Strata,01 to 05,501,Dec-20
