S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
1183,DEVONSHIRE 12,DEVONSHIRE ROAD,Apartment,9,CCR,Freehold,Resale,1,1050000,-,506,Strata,01 to 05,2075,May-21
1184,KENTISH GREEN,OXFORD ROAD,Apartment,8,RCR,99 yrs lease commencing from 1995,Resale,1,1040000,-,1076,Strata,01 to 05,966,May-21
1185,STUDIO 3,SHANGHAI ROAD,Apartment,10,CCR,Freehold,Resale,1,1618000,-,883,Strata,06 to 10,1833,May-21
1186,ARDMORE II,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,6080000,-,2024,Strata,21 to 25,3004,May-21
1187,RESIDENTIAL APARTMENTS,RACE COURSE ROAD,Apartment,8,RCR,Freehold,Resale,1,2200000,-,2368,Strata,01 to 05,929,May-21
1188,ROBERTSON EDGE,TONG WATT ROAD,Apartment,9,CCR,999 yrs lease commencing from 1841,Resale,1,818000,-,431,Strata,01 to 05,1900,May-21
1189,THE RITZ-CARLTON RESIDENCES SINGAPORE CAIRNHILL,CAIRNHILL ROAD,Apartment,9,CCR,Freehold,Resale,2,20280000,-,5662,Strata,01 to 05,3582,May-21
1190,GRANGE HEIGHTS,ST. THOMAS WALK,Apartment,9,CCR,Freehold,Resale,1,3538000,-,1905,Strata,11 to 15,1857,May-21
1191,PATERSON SUITES,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,5350000,-,2164,Strata,11 to 15,2473,May-21
1192,MARTIN PLACE RESIDENCES,MARTIN PLACE,Condominium,9,CCR,Freehold,Resale,1,1280000,-,592,Strata,06 to 10,2162,May-21
1193,BALMORAL 8,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,3530000,-,1905,Strata,01 to 05,1853,May-21
1194,PATERSON SUITES,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,4250000,-,1776,Strata,16 to 20,2393,May-21
1195,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1268000,-,775,Strata,11 to 15,1636,May-21
1196,THE MARBELLA,MOUNT SINAI RISE,Condominium,10,CCR,Freehold,Resale,1,3000000,-,1582,Strata,16 to 20,1896,May-21
1197,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1230000,-,635,Strata,31 to 35,1937,May-21
1198,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1200000,-,721,Strata,31 to 35,1664,May-21
1199,TRIBECA,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,1175000,-,517,Strata,16 to 20,2274,May-21
1200,VIZ AT HOLLAND,QUEENSWAY,Condominium,10,CCR,Freehold,Resale,1,938000,-,495,Strata,06 to 10,1894,May-21
1201,CAIRNHILL CREST,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,2320000,-,1206,Strata,01 to 05,1924,May-21
1202,GALLOP GREEN,WOOLLERTON PARK,Condominium,10,CCR,Freehold,Resale,1,7540000,-,3563,Strata,01 to 05,2116,May-21
1203,ST REGIS RESIDENCES SINGAPORE,TANGLIN ROAD,Apartment,10,CCR,999 yrs lease commencing from 1995,Resale,1,4900000,-,2142,Strata,11 to 15,2288,May-21
1204,RIVERSIDE 48,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,1550000,-,829,Strata,01 to 05,1870,May-21
1205,HELIOS RESIDENCES,CAIRNHILL CIRCLE,Apartment,9,CCR,Freehold,Resale,1,4500000,-,2002,Strata,16 to 20,2248,May-21
1206,111 EMERALD HILL,EMERALD HILL ROAD,Apartment,9,CCR,Freehold,Resale,1,4350000,-,1970,Strata,06 to 10,2208,May-21
1207,WILKIE 87,WILKIE ROAD,Apartment,9,CCR,Freehold,Resale,1,1880000,-,1227,Strata,01 to 05,1532,May-21
1208,CAIRNHILL CREST,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,2475000,-,1206,Strata,06 to 10,2053,May-21
1209,CUSCADEN RESIDENCES,CUSCADEN ROAD,Condominium,10,CCR,Freehold,Resale,1,4950000,-,2077,Strata,16 to 20,2383,May-21
1210,ASPEN HEIGHTS,RIVER VALLEY ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,2450000,-,1324,Strata,01 to 05,1850,May-21
1211,ST THOMAS SUITES,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,3920000,-,1819,Strata,11 to 15,2155,May-21
1212,THE WHARF RESIDENCE,TONG WATT ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,3118800,-,1442,Strata,06 to 10,2162,May-21
1213,LANGSTON VILLE,KIM YAM ROAD,Apartment,9,CCR,999 yrs lease commencing from 1841,Resale,1,1628000,-,936,Strata,06 to 10,1738,May-21
1214,THE ARC AT DRAYCOTT,DRAYCOTT DRIVE,Apartment,10,CCR,Freehold,Resale,1,2398888,-,1130,Strata,06 to 10,2122,May-21
1215,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,3830000,-,2217,Strata,16 to 20,1727,May-21
1216,POLLEN & BLEU,FARRER DRIVE,Condominium,10,CCR,99 yrs lease commencing from 2012,Resale,1,5100000,-,2831,Strata,06 to 10,1802,May-21
1217,BOTANIKA,HOLLAND ROAD,Apartment,10,CCR,Freehold,Resale,1,4900000,-,2605,Strata,01 to 05,1881,May-21
1218,PEACE CENTRE/MANSIONS,SOPHIA ROAD,Apartment,9,CCR,99 yrs lease commencing from 1970,Resale,1,1740000,-,2605,Strata,26 to 30,668,May-21
1219,DUO RESIDENCES,FRASER STREET,Apartment,7,CCR,99 yrs lease commencing from 2011,Resale,1,1900000,-,936,Strata,11 to 15,2029,May-21
1220,THE IMPERIAL,JALAN RUMBIA,Condominium,9,CCR,Freehold,Resale,1,3250000,-,1464,Strata,11 to 15,2220,May-21
1221,ASPEN HEIGHTS,RIVER VALLEY ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,3150000,-,1572,Strata,01 to 05,2004,May-21
1222,SEVEN HOLT ROAD,HOLT ROAD,Apartment,10,CCR,Freehold,Resale,1,3150000,-,2486,Strata,01 to 05,1267,May-21
1223,ROBIN SUITES,ROBIN ROAD,Apartment,10,CCR,Freehold,Resale,1,1030000,-,463,Strata,06 to 10,2225,May-21
1224,THE LIGHT @ CAIRNHILL,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,3500000,-,1690,Strata,01 to 05,2071,May-21
1225,RIVERGATE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,2700000,-,1033,Strata,31 to 35,2613,May-21
1226,J C DRAYCOTT,DRAYCOTT DRIVE,Apartment,10,CCR,Freehold,Resale,1,1870000,-,850,Strata,06 to 10,2199,May-21
1227,YONG AN PARK,RIVER VALLEY ROAD,Condominium,9,CCR,Freehold,Resale,1,2200000,-,1023,Strata,01 to 05,2151,May-21
1228,THE PATERSON,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,3020000,-,1421,Strata,01 to 05,2125,May-21
1229,BELMOND GREEN,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,2660000,-,1550,Strata,01 to 05,1716,May-21
1230,MARTIN PLACE RESIDENCES,MARTIN PLACE,Condominium,9,CCR,Freehold,Resale,1,4580000,-,1894,Strata,01 to 05,2418,May-21
1231,THE WHARF RESIDENCE,TONG WATT ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,3030000,-,1432,Strata,06 to 10,2116,May-21
1232,YONG AN PARK,RIVER VALLEY ROAD,Condominium,9,CCR,Freehold,Resale,1,6725000,-,3434,Strata,01 to 05,1959,May-21
1233,FOUR SEASONS PARK,CUSCADEN WALK,Condominium,10,CCR,Freehold,Resale,1,19000000,-,6168,Strata,26 to 30,3081,May-21
1234,MON JERVOIS,JERVOIS ROAD,Condominium,10,CCR,99 yrs lease commencing from 2012,Resale,1,3069000,-,2325,Strata,01 to 05,1320,May-21
1235,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1165000,-,678,Strata,16 to 20,1718,May-21
1236,THE DRAYCOTT,DRAYCOTT PARK,Apartment,10,CCR,Freehold,Resale,1,4500000,-,2626,Strata,01 to 05,1713,May-21
1237,QUINTERRA,HOLLAND ROAD,Apartment,10,CCR,99 yrs lease commencing from 2006,Resale,1,2116000,-,1410,Strata,16 to 20,1501,May-21
1238,RESIDENCES @ KILLINEY,KILLINEY ROAD,Apartment,9,CCR,Freehold,Resale,1,3060000,-,1496,Strata,01 to 05,2045,May-21
1239,RESIDENTIAL APARTMENTS,ORANGE GROVE ROAD,Apartment,10,CCR,Freehold,Resale,1,6420000,-,2745,Strata,01 to 05,2339,May-21
1240,THE CENTREPOINT,ORCHARD ROAD,Apartment,9,CCR,99 yrs lease commencing from 1979,Resale,1,2100000,-,732,Strata,06 to 10,2869,May-21
1241,THE TRILLIUM,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,5000000,-,2217,Strata,01 to 05,2255,May-21
1242,PATERSON SUITES,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,4200000,-,1776,Strata,11 to 15,2365,May-21
1243,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,850000,-,420,Strata,01 to 05,2025,May-21
1244,THE TRESOR,DUCHESS ROAD,Condominium,10,CCR,999 yrs lease commencing from 1875,Resale,1,3938000,-,1938,Strata,01 to 05,2032,May-21
1245,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2280000,-,1216,Strata,31 to 35,1874,May-21
1246,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,Resale,1,3255000,-,1894,Strata,16 to 20,1718,May-21
1247,CHIVERTON,EWE BOON ROAD,Apartment,10,CCR,Freehold,Resale,1,2135000,-,1292,Strata,01 to 05,1653,May-21
1248,UE SQUARE,RIVER VALLEY ROAD,Apartment,9,CCR,929 yrs lease commencing from 1953,Resale,1,1045000,-,506,Strata,11 to 15,2066,May-21
1249,ONE ROBIN,ROBIN ROAD,Apartment,10,CCR,Freehold,Resale,1,3300000,-,1905,Strata,11 to 15,1732,May-21
1250,8 RODYK,RODYK STREET,Apartment,9,CCR,Freehold,Resale,1,2448888,-,1206,Strata,06 to 10,2031,May-21
1251,RIVERGATE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,3600000,-,1507,Strata,16 to 20,2389,May-21
1252,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,2308000,-,1163,Strata,31 to 35,1985,May-21
1253,THE IMPERIAL,JALAN RUMBIA,Condominium,9,CCR,Freehold,Resale,1,4480000,-,2077,Strata,06 to 10,2156,May-21
1254,HOLLAND RESIDENCES,TAMAN WARNA,Condominium,10,CCR,Freehold,Resale,1,3050000,-,1884,Strata,01 to 05,1619,May-21
1255,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1048000,-,635,Strata,06 to 10,1650,May-21
1256,THE FORD @ HOLLAND,FORD AVENUE,Condominium,10,CCR,Freehold,Resale,1,1100000,-,581,Strata,01 to 05,1892,May-21
1257,ST MARTIN RESIDENCE,ST. MARTIN'S DRIVE,Condominium,10,CCR,Freehold,Resale,1,1285000,-,581,Strata,01 to 05,2211,May-21
1258,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,Resale,1,1850000,-,1012,Strata,06 to 10,1828,May-21
1259,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,3622000,-,1302,Strata,11 to 15,2781,May-21
1260,PARC EMILY,MOUNT EMILY ROAD,Condominium,9,CCR,Freehold,Resale,1,1080000,-,592,Strata,01 to 05,1824,May-21
1261,DRAYCOTT EIGHT,DRAYCOTT PARK,Condominium,10,CCR,99 yrs lease commencing from 1997,Resale,1,5900000,-,2863,Strata,16 to 20,2061,May-21
1262,FOUR SEASONS PARK,CUSCADEN WALK,Condominium,10,CCR,Freehold,Resale,1,6380000,-,2260,Strata,01 to 05,2822,May-21
1263,VALLEY PARK,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1507000,-,861,Strata,06 to 10,1750,May-21
1264,PATERSON RESIDENCE,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,7100000,-,3843,Strata,-,1848,May-21
1265,VILLA AZURA,CHERRY AVENUE,Condominium,10,CCR,Freehold,Resale,1,2455000,-,1604,Strata,01 to 05,1531,May-21
1266,SOUTH BEACH RESIDENCES,BEACH ROAD,Apartment,7,CCR,99 yrs lease commencing from 2007,Resale,1,16000000,-,4446,Strata,41 to 45,3599,May-21
1267,CLYDES RESIDENCE,MERGUI ROAD,Apartment,8,RCR,Freehold,Resale,1,800000,-,570,Strata,06 to 10,1402,May-21
1268,DUKES RESIDENCE,DUKE'S ROAD,Apartment,10,CCR,Freehold,Resale,1,1840000,-,926,Strata,01 to 05,1988,May-21
1269,MILL POINT,ZION CLOSE,Apartment,10,CCR,999 yrs lease commencing from 1877,Resale,1,1777888,-,915,Strata,11 to 15,1943,May-21
1270,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1270000,-,990,Strata,21 to 25,1282,May-21
1271,THE EQUATORIAL,STEVENS ROAD,Condominium,10,CCR,Freehold,Resale,1,2755000,-,1507,Strata,01 to 05,1828,May-21
1272,SHANGHAI ONE,SHANGHAI ROAD,Apartment,10,CCR,Freehold,Resale,1,950000,-,560,Strata,11 to 15,1697,May-21
1273,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2580000,-,1615,Strata,11 to 15,1598,May-21
1274,LEONIE GARDENS,LEONIE HILL,Condominium,9,CCR,99 yrs lease commencing from 1990,Resale,1,3980000,-,2540,Strata,01 to 05,1567,May-21
1275,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,2850000,-,1141,Strata,01 to 05,2498,May-21
1276,GOODWOOD RESIDENCE,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,4900000,-,1948,Strata,06 to 10,2515,May-21
1277,ROBERTSON 100,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,2260000,-,1152,Strata,01 to 05,1962,May-21
1278,CITYSCAPE @FARRER PARK,MERGUI ROAD,Condominium,8,RCR,Freehold,Resale,1,1375000,-,969,Strata,01 to 05,1419,May-21
1279,FERRELL RESIDENCES,BUKIT TIMAH ROAD,Apartment,10,CCR,Freehold,Resale,1,3388888,-,1841,Strata,11 to 15,1841,May-21
1280,THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,Apartment,9,CCR,Freehold,Resale,1,3200000,-,1787,Strata,06 to 10,1791,May-21
1281,LATITUDE,JALAN MUTIARA,Condominium,10,CCR,Freehold,Resale,1,6350000,-,2766,Strata,11 to 15,2295,May-21
1282,MIRAGE TOWER,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,1250000,-,570,Strata,26 to 30,2191,May-21
1283,VIZ AT HOLLAND,QUEENSWAY,Condominium,10,CCR,Freehold,Resale,1,1400000,-,818,Strata,06 to 10,1711,May-21
1284,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1710000,-,1076,Strata,06 to 10,1589,May-21
1285,SOMMERVILLE PARK,FARRER DRIVE,Condominium,10,CCR,Freehold,Resale,1,3500000,-,1948,Strata,11 to 15,1796,May-21
1286,PATERSON SUITES,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,4449000,-,1679,Strata,11 to 15,2650,May-21
1287,ESPADA,ST. THOMAS WALK,Apartment,9,CCR,Freehold,Resale,1,1445000,-,689,Strata,16 to 20,2098,May-21
1288,ARDMORE II,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,6250000,-,2024,Strata,31 to 35,3089,May-21
1289,DUCHESS RESIDENCES,DUCHESS AVENUE,Condominium,10,CCR,999 yrs lease commencing from 1875,Resale,1,2770000,-,1464,Strata,01 to 05,1892,May-21
1290,THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,Condominium,10,CCR,Freehold,Resale,1,1786000,-,969,Strata,01 to 05,1844,May-21
1291,THE MARQ ON PATERSON HILL,PATERSON HILL,Condominium,9,CCR,Freehold,Resale,1,13300000,-,3089,Strata,11 to 15,4305,May-21
1292,SOPHIA HILLS,MOUNT SOPHIA,Condominium,9,CCR,99 yrs lease commencing from 2013,Resale,1,1130000,-,570,Strata,01 to 05,1981,May-21
1293,ASPEN HEIGHTS,RIVER VALLEY ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,5350000,-,3143,Strata,16 to 20,1702,May-21
1294,URBAN SUITES,HULLET ROAD,Condominium,9,CCR,Freehold,Resale,1,5500000,-,2002,Strata,11 to 15,2747,May-21
1295,JERVOIS VIEW,JERVOIS ROAD,Apartment,10,CCR,Freehold,Resale,1,4250000,-,2476,Strata,01 to 05,1717,May-21
1296,PARC CENTENNIAL,KAMPONG JAVA ROAD,Apartment,9,CCR,Freehold,Resale,1,1860000,-,1249,Strata,06 to 10,1490,May-21
1297,VOLARI,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,2910000,-,1324,Strata,06 to 10,2198,May-21
1298,MIRAGE TOWER,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,2380000,-,1227,Strata,21 to 25,1940,May-21
1299,POLLEN & BLEU,FARRER DRIVE,Condominium,10,CCR,99 yrs lease commencing from 2012,Resale,1,1528000,-,872,Strata,01 to 05,1753,May-21
1300,DORMER PARK,JERVOIS ROAD,Condominium,10,CCR,Freehold,Resale,1,4050000,-,2347,Strata,06 to 10,1726,May-21
1301,NATHAN PLACE,NATHAN ROAD,Condominium,10,CCR,Freehold,Resale,1,2120000,-,1130,Strata,01 to 05,1876,May-21
1302,REGENCY LODGE,SHANGHAI ROAD,Apartment,10,CCR,Freehold,Resale,1,2140000,-,1281,Strata,06 to 10,1671,May-21
1303,EMILY RESIDENCE,MOUNT EMILY ROAD,Apartment,9,CCR,Freehold,Resale,1,949000,-,657,Strata,01 to 05,1445,May-21
1304,THE MERCURY,SHANGHAI ROAD,Apartment,10,CCR,Freehold,Resale,1,1280000,-,635,Strata,16 to 20,2016,May-21
1305,MACKENZIE 88,MACKENZIE ROAD,Apartment,9,CCR,Freehold,Resale,1,960000,-,603,Strata,06 to 10,1593,May-21
1306,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,1650000,-,1012,Strata,11 to 15,1631,May-21
1307,SKYLINE 360 @ SAINT THOMAS WALK,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,3968888,-,1733,Strata,11 to 15,2290,May-21
1308,RICH MANSIONS,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,3015000,-,1765,Strata,06 to 10,1708,May-21
1309,JERVOIS REGENCY,JERVOIS ROAD,Apartment,10,CCR,Freehold,Resale,1,1560000,-,990,Strata,01 to 05,1575,May-21
1310,THE CORNWALL,CORNWALL GARDENS,Condominium,10,CCR,Freehold,Resale,1,1400000,-,883,Strata,01 to 05,1586,May-21
1311,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1435000,-,1259,Strata,11 to 15,1139,May-21
1312,ST THOMAS SUITES,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,4300000,-,2013,Strata,11 to 15,2136,May-21
1313,GRANGE INFINITE,GRANGE ROAD,Condominium,9,CCR,Freehold,Resale,1,5892600,-,2562,Strata,26 to 30,2300,May-21
1314,ROBERTSON BLUE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,3500000,-,1819,Strata,06 to 10,1924,May-21
1315,RESIDENTIAL APARTMENTS,ORANGE GROVE ROAD,Apartment,10,CCR,Freehold,Resale,1,6680000,-,2777,Strata,01 to 05,2405,May-21
1316,URBAN EDGE @ HOLLAND V,FORD AVENUE,Apartment,10,CCR,Freehold,Resale,1,1725000,-,969,Strata,01 to 05,1781,May-21
1317,THE URBANITE,HERTFORD ROAD,Apartment,8,RCR,Freehold,Resale,1,700000,-,517,Strata,01 to 05,1355,May-21
1318,DYNASTY LODGE,SIXTH AVENUE,Apartment,10,CCR,Freehold,Resale,1,2558000,-,1884,Strata,01 to 05,1358,May-21
1319,BURLINGTON SQUARE,BENCOOLEN STREET,Apartment,7,RCR,99 yrs lease commencing from 1996,Resale,1,1500000,-,1302,Strata,01 to 05,1152,May-21
1320,TWENTYONE ANGULLIA PARK,ANGULLIA PARK,Condominium,9,CCR,Freehold,Resale,1,8544463,-,2260,Strata,26 to 30,3780,May-21
1321,THE LAURELS,CAIRNHILL ROAD,Condominium,9,CCR,Freehold,Resale,1,1400000,-,549,Strata,06 to 10,2550,May-21
1322,THE TRILLIUM,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,6221170,-,2390,Strata,16 to 20,2603,May-21
1323,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1370000,-,786,Strata,11 to 15,1744,May-21
1324,ONE JERVOIS,JERVOIS CLOSE,Condominium,10,CCR,Freehold,Resale,1,1950000,-,990,Strata,11 to 15,1969,May-21
1325,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,Resale,1,2068000,-,1195,Strata,11 to 15,1731,May-21
1326,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,4680000,-,1690,Strata,16 to 20,2769,May-21
1327,TOWNHOUSE APARTMENTS,CAVENAGH ROAD,Apartment,9,CCR,99 yrs lease commencing from 1977,Resale,1,3000000,-,3175,Strata,11 to 15,945,May-21
1328,MARTIN NO 38,MARTIN ROAD,Apartment,9,CCR,Freehold,Resale,1,2750000,-,1130,Strata,06 to 10,2433,May-21
1329,RESIDENTIAL APARTMENTS,GRANGE ROAD,Apartment,10,CCR,Freehold,Resale,1,7000000,-,3854,Strata,06 to 10,1817,May-21
1330,KENG LEE COURT,KENG LEE ROAD,Apartment,8,RCR,Freehold,Resale,1,1350000,-,1066,Strata,01 to 05,1267,May-21
1331,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,2700000,-,2540,Strata,26 to 30,1063,May-21
1332,DUCHESS MANOR,DUCHESS ROAD,Condominium,10,CCR,999 yrs lease commencing from 1875,Resale,1,1695000,-,807,Strata,01 to 05,2100,May-21
1333,SOPHIA RESIDENCE,SOPHIA ROAD,Condominium,9,CCR,Freehold,Resale,1,3480000,-,2045,Strata,06 to 10,1702,May-21
1334,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2000000,-,1335,Strata,06 to 10,1498,May-21
1335,PARVIS,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,4150000,-,1991,Strata,11 to 15,2084,May-21
1336,VERDURE,HOLLAND ROAD,Condominium,10,CCR,Freehold,Resale,1,1730000,-,947,Strata,01 to 05,1826,May-21
1337,SOMMERVILLE PARK,FARRER DRIVE,Condominium,10,CCR,Freehold,Resale,1,2268000,-,1302,Strata,01 to 05,1741,May-21
1338,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2400000,-,1475,Strata,06 to 10,1627,May-21
1339,THE TRILLIUM,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,3300000,-,1399,Strata,26 to 30,2358,May-21
1340,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1650000,-,1421,Strata,01 to 05,1161,May-21
1341,GAMBIER COURT,KIM YAM ROAD,Apartment,9,CCR,99 yrs lease commencing from 1997,Resale,1,1740000,-,1163,Strata,01 to 05,1497,May-21
1342,CLIFTEN,EWE BOON ROAD,Apartment,10,CCR,Freehold,Resale,1,2150000,-,1184,Strata,06 to 10,1816,May-21
1343,DUO RESIDENCES,FRASER STREET,Apartment,7,CCR,99 yrs lease commencing from 2011,Resale,1,1570000,-,721,Strata,06 to 10,2177,May-21
1344,RESIDENTIAL APARTMENTS,DRAYCOTT DRIVE,Apartment,10,CCR,Freehold,Resale,1,2400000,-,1141,Strata,01 to 05,2103,May-21
1345,THE ABODE AT DEVONSHIRE,DEVONSHIRE ROAD,Apartment,9,CCR,Freehold,Resale,1,1950000,-,1012,Strata,06 to 10,1927,May-21
1346,8 RODYK,RODYK STREET,Apartment,9,CCR,Freehold,Resale,1,1550000,-,721,Strata,06 to 10,2149,May-21
1347,HOLLAND RESIDENCES,TAMAN WARNA,Condominium,10,CCR,Freehold,Resale,1,1320000,-,603,Strata,01 to 05,2190,May-21
1348,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1930000,-,1206,Strata,21 to 25,1601,May-21
1349,THE LUMOS,LEONIE HILL,Apartment,9,CCR,Freehold,Resale,1,1850000,-,700,Strata,11 to 15,2644,May-21
1350,VALLEY PARK,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,3300000,-,1701,Strata,11 to 15,1940,May-21
1351,SOUTHBANK,NORTH BRIDGE ROAD,Apartment,7,RCR,99 yrs lease commencing from 2006,Resale,1,1500000,-,958,Strata,11 to 15,1566,May-21
1352,ESTILO,WILKIE ROAD,Apartment,9,CCR,Freehold,Resale,1,888000,-,527,Strata,01 to 05,1684,May-21
1353,LUTHERAN TOWERS,TAN KIM CHENG ROAD,Apartment,10,CCR,103 yrs lease commencing from 1974,Resale,1,1860000,-,1916,Strata,01 to 05,971,May-21
1354,PATERSON SUITES,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,4298240,-,1679,Strata,06 to 10,2560,May-21
1355,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2050000,-,1410,Strata,01 to 05,1454,May-21
1356,GRANGE INFINITE,GRANGE ROAD,Condominium,9,CCR,Freehold,Resale,1,5680000,-,2562,Strata,26 to 30,2217,May-21
1357,PALM SPRING,EWE BOON ROAD,Condominium,10,CCR,Freehold,Resale,1,2850000,-,1485,Strata,06 to 10,1919,May-21
1358,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2100000,-,1270,Strata,11 to 15,1653,May-21
1359,YONG AN PARK,RIVER VALLEY ROAD,Condominium,9,CCR,Freehold,Resale,1,4000000,-,1959,Strata,06 to 10,2042,May-21
1360,SIXTH AVENUE VILLE,SIXTH AVENUE,Condominium,10,CCR,Freehold,Resale,1,3100000,-,2045,Strata,01 to 05,1516,May-21
1361,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,Resale,1,2650000,-,1884,Strata,01 to 05,1407,May-21
1362,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1370000,-,786,Strata,16 to 20,1744,May-21
1363,PARC SOPHIA,ADIS ROAD,Apartment,9,CCR,Freehold,Resale,1,835000,-,474,Strata,01 to 05,1763,May-21
