S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
1171,HILLION RESIDENCES,JELEBU ROAD,Apartment,23,OCR,99 yrs lease commencing from 2013,Resale,1,690000,-,463,Strata,11 to 15,1491,May-21
1172,LAKESIDE APARTMENTS,YUAN CHING ROAD,Apartment,22,OCR,99 yrs lease commencing from 1977,Resale,1,1222500,-,1518,Strata,11 to 15,805,May-21
1173,THE HILLIER,HILLVIEW RISE,Apartment,23,OCR,99 yrs lease commencing from 2011,Resale,1,788888,-,517,Strata,16 to 20,1527,May-21
1174,ECO SANCTUARY,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,690000,-,506,Strata,06 to 10,1364,May-21
1175,REGENT GROVE,CHOA CHU KANG NORTH 7,Condominium,23,OCR,99 yrs lease commencing from 1997,Resale,1,805000,-,1163,Strata,01 to 05,692,May-21
1176,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2600000,-,1410,Strata,01 to 05,1844,May-21
1177,KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,1450000,-,1098,Strata,06 to 10,1321,May-21
1178,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,840000,-,1173,Strata,01 to 05,716,May-21
1179,THE MAYFAIR,JURONG EAST STREET 32,Condominium,22,OCR,99 yrs lease commencing from 1996,Resale,1,840000,-,893,Strata,06 to 10,940,May-21
1180,BEAUTY WORLD CENTRE,UPPER BUKIT TIMAH ROAD,Apartment,21,RCR,99 yrs lease commencing from 1979,Resale,1,1760000,-,1970,Strata,26 to 30,893,May-21
1181,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,990000,-,1292,Strata,01 to 05,766,May-21
1182,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,880000,-,1173,Strata,06 to 10,750,May-21
1183,FOREST HILLS CONDOMINIUM,TRANSIT ROAD,Condominium,26,OCR,99 yrs lease commencing from 2000,Resale,1,960000,-,1356,Strata,01 to 05,708,May-21
1184,PARC PALAIS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1620000,-,1270,Strata,06 to 10,1275,May-21
1185,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,670000,-,592,Strata,01 to 05,1132,May-21
1186,SYMPHONY HEIGHTS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1360000,-,969,Strata,06 to 10,1404,May-21
1187,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1000000,-,1130,Strata,16 to 20,885,May-21
1188,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,1310888,-,1152,Strata,21 to 25,1138,May-21
1189,LAKEHOLMZ,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 2001,Resale,1,1338000,-,1507,Strata,11 to 15,888,May-21
1190,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,520000,-,431,Strata,01 to 05,1208,May-21
1191,TERRENE AT BUKIT TIMAH,JALAN JURONG KECHIL,Condominium,21,RCR,999 yrs lease commencing from 1885,Resale,1,1600000,-,1076,Strata,01 to 05,1486,May-21
1192,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1438000,-,1119,Strata,01 to 05,1285,May-21
1193,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1200000,-,1227,Strata,16 to 20,978,May-21
1194,THE WARREN,CHOA CHU KANG LOOP,Condominium,23,OCR,99 yrs lease commencing from 2001,Resale,1,881000,-,1066,Strata,01 to 05,827,May-21
1195,SHERWOOD TOWER,JALAN ANAK BUKIT,Apartment,21,RCR,99 yrs lease commencing from 1976,Resale,1,1200000,-,1421,Strata,16 to 20,845,May-21
1196,THE CENTRIS,JURONG WEST CENTRAL 3,Apartment,22,OCR,99 yrs lease commencing from 2006,Resale,1,1660000,-,1701,Strata,16 to 20,976,May-21
1197,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1050000,-,1130,Strata,16 to 20,929,May-21
1198,MI CASA,CHOA CHU KANG AVENUE 3,Condominium,23,OCR,99 yrs lease commencing from 2008,Resale,1,1200000,-,1281,Strata,01 to 05,937,May-21
1199,HIGH OAK CONDOMINIUM,TOH TUCK ROAD,Condominium,21,RCR,99 yrs lease commencing from 1996,Resale,1,1080000,-,1012,Strata,01 to 05,1067,May-21
1200,TERRENE AT BUKIT TIMAH,JALAN JURONG KECHIL,Condominium,21,RCR,999 yrs lease commencing from 1885,Resale,1,850000,-,527,Strata,01 to 05,1612,May-21
1201,KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,675000,-,517,Strata,06 to 10,1306,May-21
1202,PANDAN VALLEY,PANDAN VALLEY,Condominium,21,RCR,Freehold,Resale,1,3808318,-,3272,Strata,01 to 05,1164,May-21
1203,HUME PARK I,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1700000,-,1346,Strata,06 to 10,1263,May-21
1204,HILLVIEW GREEN,HUME AVENUE,Condominium,21,OCR,999 yrs lease commencing from 1883,Resale,1,1360000,-,1324,Strata,01 to 05,1027,May-21
1205,THE LAKESHORE,JURONG WEST STREET 41,Condominium,22,OCR,99 yrs lease commencing from 2002,Resale,1,1325000,-,1184,Strata,11 to 15,1119,May-21
1206,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1428000,-,1055,Strata,06 to 10,1354,May-21
1207,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,1480000,-,1249,Strata,11 to 15,1185,May-21
1208,THE BROOKS I,SPRINGSIDE WALK,Apartment,26,OCR,Freehold,Resale,1,806000,-,570,Strata,01 to 05,1413,May-21
1209,PANDAN VALLEY,PANDAN VALLEY,Condominium,21,RCR,Freehold,Resale,1,2650000,-,2185,Strata,01 to 05,1213,May-21
1210,SOUTHAVEN II,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1025000,-,818,Strata,01 to 05,1253,May-21
1211,FLORIDIAN,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,4100000,-,2347,Strata,06 to 10,1747,May-21
1212,GARDENVISTA,DUNEARN ROAD,Condominium,21,RCR,99 yrs lease commencing from 1999,Resale,1,1810000,-,1324,Strata,01 to 05,1367,May-21
1213,CASABLANCA,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2001,Resale,1,1000000,-,1324,Strata,01 to 05,755,May-21
1214,TERRENE AT BUKIT TIMAH,JALAN JURONG KECHIL,Condominium,21,RCR,999 yrs lease commencing from 1885,Resale,1,2700000,-,1550,Strata,01 to 05,1742,May-21
1215,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2385000,-,1249,Strata,06 to 10,1910,May-21
1216,LAKEVILLE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2013,Resale,1,1185000,-,775,Strata,11 to 15,1529,May-21
1217,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,760000,-,1033,Strata,11 to 15,735,May-21
1218,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,628000,-,463,Strata,01 to 05,1357,May-21
1219,CHANTILLY RISE,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1108000,-,947,Strata,01 to 05,1170,May-21
1220,HILLION RESIDENCES,JELEBU ROAD,Apartment,23,OCR,99 yrs lease commencing from 2013,Resale,1,730000,-,474,Strata,06 to 10,1541,May-21
1221,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,980000,-,1076,Strata,06 to 10,910,May-21
1222,THE JADE,BUKIT BATOK CENTRAL LINK,Condominium,23,OCR,99 yrs lease commencing from 2001,Resale,1,1420000,-,1346,Strata,26 to 30,1055,May-21
1223,JARDIN,DUNEARN ROAD,Condominium,21,RCR,Freehold,Resale,1,1840000,-,1130,Strata,01 to 05,1628,May-21
1224,J GATEWAY,GATEWAY DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2012,Resale,1,897500,-,506,Strata,16 to 20,1774,May-21
1225,WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,Condominium,25,OCR,99 yrs lease commencing from 1997,Resale,1,1488000,-,2024,Strata,01 to 05,735,May-21
1226,SYMPHONY HEIGHTS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1718000,-,1346,Strata,06 to 10,1277,May-21
1227,PALM GARDENS,HONG SAN WALK,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,915000,-,1216,Strata,11 to 15,752,May-21
1228,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1488000,-,1238,Strata,16 to 20,1202,May-21
1229,CASABLANCA,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2001,Resale,1,838000,-,1130,Strata,01 to 05,741,May-21
1230,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1050000,-,1130,Strata,16 to 20,929,May-21
1231,HILLINGTON GREEN,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1883,Resale,1,1868000,-,1528,Strata,06 to 10,1222,May-21
1232,J GATEWAY,GATEWAY DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2012,Resale,1,1500000,-,893,Strata,11 to 15,1679,May-21
1233,MERAWOODS,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1885,Resale,1,1685000,-,1410,Strata,06 to 10,1195,May-21
1234,THE TENNERY,WOODLANDS ROAD,Apartment,23,OCR,99 yrs lease commencing from 2010,Resale,1,730000,-,614,Strata,16 to 20,1190,May-21
1235,THE CENTRIS,JURONG WEST CENTRAL 3,Apartment,22,OCR,99 yrs lease commencing from 2006,Resale,1,1310000,-,1270,Strata,01 to 05,1031,May-21
1236,SHERWOOD CONDOMINIUM,JALAN JURONG KECHIL,Condominium,21,RCR,Freehold,Resale,1,1000000,-,872,Strata,06 to 10,1147,May-21
1237,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1620000,-,1335,Strata,11 to 15,1214,May-21
1238,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1890000,-,1410,Strata,01 to 05,1340,May-21
1239,SPRINGDALE CONDOMINIUM,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1600000,-,1130,Strata,01 to 05,1416,May-21
1240,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,750000,-,818,Strata,01 to 05,917,May-21
1241,SUITES DE LAUREL,JALAN ANAK BUKIT,Apartment,21,RCR,999 yrs lease commencing from 1885,Resale,1,1880000,-,1582,Strata,01 to 05,1188,May-21
1242,PARKVIEW APARTMENTS,BUKIT BATOK STREET 25,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,728000,-,936,Strata,11 to 15,777,May-21
1243,THE CREEK @ BUKIT,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1830000,-,1292,Strata,01 to 05,1417,May-21
1244,HILLSTA,PHOENIX ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,632000,-,570,Strata,06 to 10,1108,May-21
1245,MI CASA,CHOA CHU KANG AVENUE 3,Condominium,23,OCR,99 yrs lease commencing from 2008,Resale,1,1180000,-,1238,Strata,16 to 20,953,May-21
1246,REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,Condominium,23,OCR,99 yrs lease commencing from 1995,Resale,1,836800,-,1023,Strata,26 to 30,818,May-21
1247,THE RAINTREE,BUKIT DRIVE,Condominium,21,OCR,99 yrs lease commencing from 2003,Resale,1,1570000,-,1302,Strata,06 to 10,1205,May-21
1248,FORESQUE RESIDENCES,PETIR ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,1480000,-,1281,Strata,06 to 10,1155,May-21
1249,PINE GROVE,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1984,Resale,1,1620000,-,1755,Strata,01 to 05,923,May-21
1250,HIGHGATE,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1625000,-,1270,Strata,01 to 05,1279,May-21
1251,MERAWOODS,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1885,Resale,1,1500000,-,1346,Strata,01 to 05,1115,May-21
1252,YEWTEE RESIDENCES,CHOA CHU KANG NORTH 6,Apartment,23,OCR,99 yrs lease commencing from 2006,Resale,1,1118000,-,1173,Strata,06 to 10,953,May-21
1253,THE LINEAR,UPPER BUKIT TIMAH ROAD,Apartment,23,OCR,999 yrs lease commencing from 1876,Resale,1,1700000,-,1776,Strata,06 to 10,957,May-21
1254,THE TENNERY,WOODLANDS ROAD,Apartment,23,OCR,99 yrs lease commencing from 2010,Resale,1,660000,-,614,Strata,01 to 05,1076,May-21
1255,SHERWOOD TOWER,JALAN ANAK BUKIT,Apartment,21,RCR,99 yrs lease commencing from 1976,Resale,1,1080000,-,1539,Strata,01 to 05,702,May-21
1256,NORTHVALE,CHOA CHU KANG LOOP,Apartment,23,OCR,99 yrs lease commencing from 1995,Resale,1,960000,-,1270,Strata,06 to 10,756,May-21
1257,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,516000,-,431,Strata,01 to 05,1198,May-21
1258,THE HILLIER,HILLVIEW RISE,Apartment,23,OCR,99 yrs lease commencing from 2011,Resale,1,905000,-,614,Strata,26 to 30,1475,May-21
1259,MEADOWLODGE,CHUN TIN ROAD,Condominium,21,RCR,99 yrs lease commencing from 1997,Resale,1,1500000,-,1281,Strata,01 to 05,1171,May-21
1260,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,535000,-,517,Strata,01 to 05,1035,May-21
1261,PINE GROVE,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1984,Resale,1,1650000,-,1755,Strata,01 to 05,940,May-21
1262,PARKVIEW APARTMENTS,BUKIT BATOK STREET 25,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,760000,-,1119,Strata,06 to 10,679,May-21
1263,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,1270000,-,1399,Strata,21 to 25,908,May-21
1264,THE MAYFAIR,JURONG EAST STREET 32,Condominium,22,OCR,99 yrs lease commencing from 1996,Resale,1,1160000,-,1356,Strata,01 to 05,855,May-21
1265,THE TENNERY,WOODLANDS ROAD,Apartment,23,OCR,99 yrs lease commencing from 2010,Resale,1,940000,-,861,Strata,06 to 10,1092,May-21
1266,REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,Condominium,23,OCR,99 yrs lease commencing from 1995,Resale,1,920000,-,1216,Strata,26 to 30,756,May-21
1267,REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,Condominium,23,OCR,99 yrs lease commencing from 1995,Resale,1,818000,-,1023,Strata,26 to 30,800,May-21
1268,MI CASA,CHOA CHU KANG AVENUE 3,Condominium,23,OCR,99 yrs lease commencing from 2008,Resale,1,956000,-,990,Strata,11 to 15,965,May-21
1269,GLENDALE PARK,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1668000,-,1249,Strata,01 to 05,1336,May-21
1270,PALM GARDENS,HONG SAN WALK,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,870000,-,1206,Strata,01 to 05,722,May-21
1271,HILLVIEW GREEN,HUME AVENUE,Condominium,21,OCR,999 yrs lease commencing from 1883,Resale,1,1170000,-,1001,Strata,01 to 05,1169,May-21
1272,ASTOR GREEN,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1991,Resale,1,1720000,-,1378,Strata,06 to 10,1248,May-21
1273,SPRINGDALE CONDOMINIUM,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1160000,-,926,Strata,06 to 10,1253,May-21
1274,J GATEWAY,GATEWAY DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2012,Resale,1,1250000,-,689,Strata,26 to 30,1814,May-21
1275,PARC PALAIS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1210000,-,1206,Strata,06 to 10,1004,May-21
1276,REGENT GROVE,CHOA CHU KANG NORTH 7,Condominium,23,OCR,99 yrs lease commencing from 1997,Resale,1,790000,-,1173,Strata,06 to 10,673,May-21
1277,NATURA@HILLVIEW,HILLVIEW TERRACE,Apartment,23,OCR,Freehold,Resale,1,728000,-,527,Strata,06 to 10,1380,May-21
1278,THE CENTRIS,JURONG WEST CENTRAL 3,Apartment,22,OCR,99 yrs lease commencing from 2006,Resale,1,1510000,-,1572,Strata,01 to 05,961,May-21
1279,FLORIDIAN,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2800000,-,1281,Strata,06 to 10,2186,May-21
1280,THE PETALS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1200000,-,1259,Strata,01 to 05,953,May-21
1281,THE SKYWOODS,DAIRY FARM HEIGHTS,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,858000,-,624,Strata,01 to 05,1374,May-21
1282,TERRENE AT BUKIT TIMAH,JALAN JURONG KECHIL,Condominium,21,RCR,999 yrs lease commencing from 1885,Resale,1,1790000,-,1109,Strata,01 to 05,1615,May-21
1283,THE MAYFAIR,JURONG EAST STREET 32,Condominium,22,OCR,99 yrs lease commencing from 1996,Resale,1,825000,-,893,Strata,01 to 05,923,May-21
1284,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,720000,-,775,Strata,01 to 05,929,May-21
1285,PARK NATURA,BUKIT BATOK EAST AVENUE 6,Condominium,23,RCR,Freehold,Resale,1,2930000,-,2863,Strata,01 to 05,1023,May-21
1286,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2508000,-,1421,Strata,01 to 05,1765,May-21
1287,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1150000,-,1227,Strata,11 to 15,937,May-21
1288,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,1380000,-,1152,Strata,11 to 15,1198,May-21
1289,THE HILLIER,HILLVIEW RISE,Apartment,23,OCR,99 yrs lease commencing from 2011,Resale,1,970000,-,624,Strata,26 to 30,1554,May-21
1290,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,840000,-,635,Strata,01 to 05,1323,May-21
1291,THE JADE,BUKIT BATOK CENTRAL LINK,Condominium,23,OCR,99 yrs lease commencing from 2001,Resale,1,1100000,-,1012,Strata,16 to 20,1087,May-21
1292,GARDENVISTA,DUNEARN ROAD,Condominium,21,RCR,99 yrs lease commencing from 1999,Resale,1,1708000,-,1130,Strata,01 to 05,1511,May-21
1293,REGENT GROVE,CHOA CHU KANG NORTH 7,Condominium,23,OCR,99 yrs lease commencing from 1997,Resale,1,860500,-,1173,Strata,11 to 15,733,May-21
1294,REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,Condominium,23,OCR,99 yrs lease commencing from 1995,Resale,1,830000,-,1023,Strata,21 to 25,812,May-21
1295,BEAUTY WORLD CENTRE,UPPER BUKIT TIMAH ROAD,Apartment,21,RCR,99 yrs lease commencing from 1979,Resale,1,1730000,-,1970,Strata,21 to 25,878,May-21
1296,REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,Condominium,23,OCR,99 yrs lease commencing from 1995,Resale,1,885000,-,1163,Strata,16 to 20,761,May-21
1297,GUILIN VIEW,BUKIT BATOK STREET 52,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,1200000,-,1259,Strata,21 to 25,953,May-21
1298,FORESQUE RESIDENCES,PETIR ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,1295000,-,1130,Strata,06 to 10,1146,May-21
1299,THE TENNERY,WOODLANDS ROAD,Apartment,23,OCR,99 yrs lease commencing from 2010,Resale,1,935000,-,872,Strata,06 to 10,1072,May-21
1300,REGENT GROVE,CHOA CHU KANG NORTH 7,Condominium,23,OCR,99 yrs lease commencing from 1997,Resale,1,840000,-,1173,Strata,06 to 10,716,May-21
1301,KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,1015000,-,786,Strata,06 to 10,1292,May-21
1302,SOUTHAVEN II,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1670000,-,1302,Strata,06 to 10,1282,May-21
1303,HUME PARK I,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,2138800,-,1496,Strata,01 to 05,1429,May-21
1304,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1800000,-,1528,Strata,16 to 20,1178,May-21
1305,THE MAYFAIR,JURONG EAST STREET 32,Condominium,22,OCR,99 yrs lease commencing from 1996,Resale,1,1165000,-,1195,Strata,16 to 20,975,Apr-21
1306,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,820000,-,1173,Strata,01 to 05,699,Apr-21
1307,HILLSTA,PHOENIX ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,658000,-,570,Strata,11 to 15,1153,Apr-21
1308,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,870000,-,1173,Strata,06 to 10,742,Apr-21
1309,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,1238000,-,1884,Strata,16 to 20,657,Apr-21
1310,HIGHGATE,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1690888,-,1302,Strata,06 to 10,1298,Apr-21
1311,THE MADEIRA,BUKIT BATOK STREET 31,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1300000,-,1905,Strata,01 to 05,682,Apr-21
1312,PALM GARDENS,HONG SAN WALK,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,880000,-,1206,Strata,01 to 05,730,Apr-21
1313,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,1468000,-,1259,Strata,06 to 10,1166,Apr-21
1314,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1160000,-,1227,Strata,11 to 15,945,Apr-21
1315,NORTHVALE,CHOA CHU KANG LOOP,Apartment,23,OCR,99 yrs lease commencing from 1995,Resale,1,912000,-,1270,Strata,01 to 05,718,Apr-21
1316,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,690000,-,624,Strata,01 to 05,1105,Apr-21
1317,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,966000,-,1076,Strata,06 to 10,897,Apr-21
1318,J GATEWAY,GATEWAY DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2012,Resale,1,1185000,-,678,Strata,16 to 20,1747,Apr-21
1319,THE JADE,BUKIT BATOK CENTRAL LINK,Condominium,23,OCR,99 yrs lease commencing from 2001,Resale,1,1100000,-,1012,Strata,06 to 10,1087,Apr-21
1320,KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,1015000,-,786,Strata,01 to 05,1292,Apr-21
1321,GLENDALE PARK,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1790000,-,1313,Strata,01 to 05,1363,Apr-21
1322,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1280000,-,980,Strata,01 to 05,1307,Apr-21
1323,NATURA@HILLVIEW,HILLVIEW TERRACE,Apartment,23,OCR,Freehold,Resale,1,610000,-,452,Strata,06 to 10,1349,Apr-21
1324,LE QUEST,BUKIT BATOK STREET 41,Apartment,23,OCR,99 yrs lease commencing from 2016,Resale,1,770000,-,495,Strata,11 to 15,1555,Apr-21
1325,IVORY HEIGHTS,JURONG EAST STREET 13,Condominium,22,OCR,100 yrs lease commencing from 1986,Resale,1,1580000,-,1668,Strata,06 to 10,947,Apr-21
1326,IVORY HEIGHTS,JURONG EAST STREET 13,Condominium,22,OCR,100 yrs lease commencing from 1986,Resale,1,1590000,-,1894,Strata,01 to 05,839,Apr-21
1327,HILLVIEW GREEN,HUME AVENUE,Condominium,21,OCR,999 yrs lease commencing from 1883,Resale,1,1385000,-,1302,Strata,01 to 05,1063,Apr-21
1328,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,2110000,-,1776,Strata,01 to 05,1188,Apr-21
1329,FOREST HILLS CONDOMINIUM,TRANSIT ROAD,Condominium,26,OCR,99 yrs lease commencing from 2000,Resale,1,945000,-,1163,Strata,01 to 05,813,Apr-21
1330,WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,Condominium,25,OCR,99 yrs lease commencing from 1997,Resale,1,828000,-,1184,Strata,01 to 05,699,Apr-21
1331,THE RAINTREE,BUKIT DRIVE,Condominium,21,OCR,99 yrs lease commencing from 2003,Resale,1,1850000,-,1819,Strata,01 to 05,1017,Apr-21
1332,THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2010,Resale,1,695000,-,506,Strata,11 to 15,1374,Apr-21
1333,HUME PARK II,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1820000,-,1475,Strata,01 to 05,1234,Apr-21
1334,REGENT GROVE,CHOA CHU KANG NORTH 7,Condominium,23,OCR,99 yrs lease commencing from 1997,Resale,1,800000,-,1163,Strata,11 to 15,688,Apr-21
1335,LAKEVILLE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2013,Resale,1,1320000,-,969,Strata,11 to 15,1363,Apr-21
1336,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,960000,-,1270,Strata,01 to 05,756,Apr-21
1337,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,3458000,-,2734,Strata,16 to 20,1265,Apr-21
1338,ESPA,CASHEW ROAD,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1400000,-,1033,Strata,01 to 05,1355,Apr-21
